tenant_id,properties,is_identified,created_at,updated_at,person_id_hex
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:29Z', 'shopify_updated_at': '2025-02-12T19:49:34Z', 'shopify_customer_id': 23029328380252, 'shopify_verified_email': True}",True,2025-02-12 19:49:36.756693+00:00,2025-02-12 19:49:42.132950+00:00,327378474f334f66754b636a6d6c6e565a4b5a7756747438764235
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:13:52+01:00', 'shopify_updated_at': '2025-02-12T19:49:36Z', 'shopify_customer_id': 8471218815324, 'shopify_verified_email': True}",True,2025-02-12 19:49:39.794915+00:00,2025-02-12 19:49:40.322513+00:00,327378474f513170436e575a373953457465586635635974457841
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:30:07+01:00', 'shopify_updated_at': '2025-02-12T19:49:36Z', 'shopify_customer_id': 8471332979036, 'shopify_verified_email': True}",True,2025-02-12 19:49:41.512298+00:00,2025-02-12 19:49:41.607367+00:00,327378474f686c5a636c7358626f524561364e73494a3575626f52
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T20:19:49Z', 'shopify_updated_at': '2025-02-12T20:19:49Z', 'shopify_customer_id': 23029521940828, 'shopify_verified_email': True}",True,2025-02-12 20:29:40.097435+00:00,2025-02-12 20:29:53.712252+00:00,3273784c473672336144476a4a3957686865644d35703066574d34
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:30Z', 'shopify_updated_at': '2025-02-12T19:49:46Z', 'shopify_customer_id': 23029328511324, 'shopify_verified_email': True}",True,2025-02-12 19:49:50.166109+00:00,2025-02-12 19:49:51.893725+00:00,32737847507047774e50704478586952477367554e5242306c504d
sjstarcorp,"{'shopify_tags': 'newsletter', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:30Z', 'shopify_updated_at': '2025-02-12T19:49:46Z', 'shopify_customer_id': 23029328478556, 'shopify_verified_email': True}",True,2025-02-12 19:49:49.397031+00:00,2025-02-12 19:49:51.638654+00:00,32737847506854316330614f33457646474676764c6236344e7853
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:07:56+01:00', 'shopify_updated_at': '2025-02-26T17:12:26Z', 'shopify_customer_id': 8472389386588, 'shopify_total_spent': '268.85', 'shopify_orders_count': 4, 'shopify_verified_email': True}",True,2025-02-12 19:49:52.623608+00:00,2025-02-28 14:32:33.018180+00:00,327378475137435751493532764842496b77734156567351497448
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-03-01T22:04:29Z', 'shopify_updated_at': '2025-03-01T22:07:06Z', 'shopify_customer_id': 23062265364828, 'shopify_total_spent': '0.00', 'shopify_orders_count': 0, 'shopify_verified_email': True}",True,2025-03-01 22:07:41.815865+00:00,2025-03-05 18:46:09.729752+00:00,32746a59484966675044467242376c70756e36416a7457486c4f46
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:33Z', 'shopify_updated_at': '2025-02-12T18:48:33Z', 'shopify_customer_id': 23029328707932, 'shopify_verified_email': True}",True,2025-02-12 19:49:59.716195+00:00,2025-02-12 19:50:04.999696+00:00,327378475174787448373851413130327237454961307977533753
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:32Z', 'shopify_updated_at': '2025-02-12T19:49:57Z', 'shopify_customer_id': 23029328675164, 'shopify_verified_email': True}",True,2025-02-12 19:50:00.200760+00:00,2025-02-12 19:50:01.491751+00:00,327378475230717076435a683379786267646b77464871564a6e74
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T20:19:49Z', 'shopify_updated_at': '2025-02-12T20:19:49Z', 'shopify_customer_id': 23029521908060, 'shopify_verified_email': True}",True,2025-02-12 20:29:39.582875+00:00,2025-02-12 20:29:41.426802+00:00,3273784c467957796f504c77484874786837696474454336445147
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:33Z', 'shopify_updated_at': '2025-02-12T18:48:33Z', 'shopify_customer_id': 23029328773468, 'shopify_verified_email': True}",True,2025-02-12 19:50:05.410117+00:00,2025-02-12 19:50:07.135209+00:00,32737847526a3966643233537376466a4d7a586e4c75753732774f
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:34Z', 'shopify_updated_at': '2025-02-12T19:51:05Z', 'shopify_customer_id': 23029329101148, 'shopify_verified_email': True}",True,2025-02-12 19:50:08.487249+00:00,2025-02-12 19:51:07.952895+00:00,3273784753373247507055386d41684b44674d5a374c4530747541
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo Internacional', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:36:30+01:00', 'shopify_updated_at': '2025-03-29T17:03:22Z', 'shopify_customer_id': 8471377248604, 'shopify_total_spent': '71.68', 'shopify_orders_count': 1, 'shopify_verified_email': True}",True,2025-03-18 10:48:17.713171+00:00,2025-03-31 15:09:05.823810+00:00,327555456b6d5270316a424764364c50776e306b49685839576c55
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:34Z', 'shopify_updated_at': '2025-02-12T19:50:02Z', 'shopify_customer_id': 23029329035612, 'shopify_verified_email': True}",True,2025-02-12 19:50:05.457448+00:00,2025-02-12 19:50:08.768208+00:00,327378475267514b58647441366769797245377a42545a51537745
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:26Z', 'shopify_updated_at': '2025-02-12T19:50:07Z', 'shopify_customer_id': 23029327921500, 'shopify_verified_email': True}",True,2025-02-12 19:49:10.054681+00:00,2025-02-12 19:50:10.462653+00:00,327378474b7063303439513061433474596c52576b564d30784c36
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:53:53Z', 'shopify_updated_at': '2025-02-12T18:53:53Z', 'shopify_customer_id': 23029365768540, 'shopify_verified_email': True}",True,2025-02-12 20:16:51.953651+00:00,2025-02-12 20:16:54.088023+00:00,3273784a68554e55665575474e6741546f31533966354e57594f45
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:47:13+01:00', 'shopify_updated_at': '2025-02-12T20:16:49Z', 'shopify_customer_id': 8472245010780, 'shopify_verified_email': True}",True,2025-02-12 20:16:52.681867+00:00,2025-02-12 20:16:53.752870+00:00,3273784a6868527a42385972745a35586c30787270307357446e61
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:53:54Z', 'shopify_updated_at': '2025-02-12T18:53:54Z', 'shopify_customer_id': 23029365866844, 'shopify_verified_email': True}",True,2025-02-12 20:16:54.059668+00:00,2025-02-12 20:16:55.842062+00:00,3273784a68717764336f686e4e664858664f69734e313851674670
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:38Z', 'shopify_updated_at': '2025-02-12T18:48:38Z', 'shopify_customer_id': 23029329461596, 'shopify_verified_email': True}",True,2025-02-12 19:50:28.823550+00:00,2025-02-12 19:50:29.437696+00:00,32737847556470523569725367626934375166464d353057314943
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:31:51+01:00', 'shopify_updated_at': '2025-02-12T19:50:30Z', 'shopify_customer_id': 8472139891036, 'shopify_verified_email': True}",True,2025-02-12 19:50:33.519713+00:00,2025-02-12 19:50:35.793961+00:00,3273784756396d453457364f386542774765726145545737777262
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:39Z', 'shopify_updated_at': '2025-02-12T19:50:26Z', 'shopify_customer_id': 23029329527132, 'shopify_verified_email': True}",True,2025-02-12 19:50:28.892293+00:00,2025-02-12 19:51:09.512929+00:00,3273784755635757434b47337a435a6644786c774b43684b4d504d
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T06:09:14Z', 'shopify_updated_at': '2025-02-12T20:48:20Z', 'shopify_customer_id': 23028077396316, 'shopify_total_spent': '0.00', 'shopify_orders_count': 0, 'shopify_verified_email': True}",True,2025-02-12 06:11:03.231014+00:00,2025-02-13 10:44:09.341266+00:00,3273766571446167323361327a624b4a416f7837456c75694e6a75
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:37Z', 'shopify_updated_at': '2025-02-12T19:50:24Z', 'shopify_customer_id': 23029329396060, 'shopify_verified_email': True}",True,2025-02-12 19:50:27.647648+00:00,2025-02-12 19:50:28.758932+00:00,327378475551504e32736e53713452657176596c4838483531477a
sjstarcorp,"{'shopify_tags': 'newsletter', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:47:48Z', 'shopify_updated_at': '2025-02-12T19:50:29Z', 'shopify_customer_id': 23029323661660, 'shopify_verified_email': True}",True,2025-02-12 19:50:33.478641+00:00,2025-02-12 19:50:35.330724+00:00,327378475646473362517a45716832526270654966433059555974
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:39Z', 'shopify_updated_at': '2025-02-12T19:51:29Z', 'shopify_customer_id': 23029329559900, 'shopify_verified_email': True}",True,2025-02-12 19:50:33.039462+00:00,2025-02-12 20:01:39.168037+00:00,327378475641577630637366514876376e76647a6656664d567256
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:44:55Z', 'shopify_updated_at': '2025-02-12T18:44:55Z', 'shopify_customer_id': 23029302100316, 'shopify_verified_email': True}",True,2025-02-12 19:50:27.259805+00:00,2025-02-12 19:50:35.209450+00:00,32737847555348694c794b4f7a4b3842397730516559724a32456c
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:16:34+01:00', 'shopify_updated_at': '2025-02-12T20:16:54Z', 'shopify_customer_id': 8470820716892, 'shopify_verified_email': True}",True,2025-02-12 20:16:57.378944+00:00,2025-02-12 20:16:58.056576+00:00,3273784a694776546357516d6137493845366976457468786d4b7a
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:39Z', 'shopify_updated_at': '2025-02-12T19:50:32Z', 'shopify_customer_id': 23029329625436, 'shopify_verified_email': True}",True,2025-02-12 19:50:35.234613+00:00,2025-02-12 19:50:37.434516+00:00,327378475651415a7432373764545245424754567343396c77336d
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:18:08+01:00', 'shopify_updated_at': '2025-02-12T20:15:24Z', 'shopify_customer_id': 8472460198236, 'shopify_verified_email': True}",True,2025-02-12 19:50:38.920432+00:00,2025-02-12 20:47:17.911028+00:00,327378475672375076726f555334654853774d5632434b51304344
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:40Z', 'shopify_updated_at': '2025-02-12T19:50:37Z', 'shopify_customer_id': 23029329690972, 'shopify_verified_email': True}",True,2025-02-12 19:50:40.441106+00:00,2025-02-12 19:50:41.076624+00:00,3273784757376c4749456256394f68584e3352796e63593245446a
sjstarcorp,"{'shopify_tags': 'newsletter', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:40Z', 'shopify_updated_at': '2025-02-12T19:50:38Z', 'shopify_customer_id': 23029329723740, 'shopify_verified_email': True}",True,2025-02-12 19:50:41.482361+00:00,2025-02-12 19:50:42.197236+00:00,327378475741666c584a44704f494d357a4c45794c7a5a6e345631
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:42:30+01:00', 'shopify_updated_at': '2025-02-12T20:16:54Z', 'shopify_customer_id': 8472211882332, 'shopify_verified_email': True}",True,2025-02-12 20:16:57.074288+00:00,2025-02-12 20:16:58.882907+00:00,3273784a6946776c39374176697350446461454c50626f4f6e4a44
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:59:53+01:00', 'shopify_updated_at': '2025-02-12T19:50:42Z', 'shopify_customer_id': 8471543513436, 'shopify_verified_email': True}",True,2025-02-12 19:50:45.389240+00:00,2025-02-12 19:50:46.075912+00:00,32737847576c4935684539514d577249686f6831426e7736773846
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:34Z', 'shopify_updated_at': '2025-02-12T18:48:34Z', 'shopify_customer_id': 23029329068380, 'shopify_verified_email': True}",True,2025-02-12 19:50:45.656491+00:00,2025-02-12 19:50:46.886869+00:00,32737847576d4773564a5a5441764a4c53615a785458654f44374c
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:38:55+01:00', 'shopify_updated_at': '2025-02-12T19:51:44Z', 'shopify_customer_id': 8470973743452, 'shopify_verified_email': True}",True,2025-02-12 19:50:47.057786+00:00,2025-02-12 20:10:01.529424+00:00,327378475778566d367775545044597945354c3570694775483079
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:53:55Z', 'shopify_updated_at': '2025-02-12T18:53:55Z', 'shopify_customer_id': 23029366030684, 'shopify_verified_email': True}",True,2025-02-12 20:16:59.772114+00:00,2025-02-12 20:16:59.983957+00:00,3273784a69565243646a546b5a6b42763973684647637575687530
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:41:53+01:00', 'shopify_updated_at': '2025-02-12T19:50:54Z', 'shopify_customer_id': 8472625348956, 'shopify_verified_email': True}",True,2025-02-12 19:50:58.238593+00:00,2025-02-12 19:50:58.988261+00:00,32737847594a61317341644e5446564a4a4b676563484f43306556
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:41Z', 'shopify_updated_at': '2025-02-12T19:51:56Z', 'shopify_customer_id': 23029329887580, 'shopify_verified_email': True}",True,2025-02-12 19:50:58.814673+00:00,2025-02-12 19:59:45.157097+00:00,32737847594976434e7976794430756f7436376e6e776e4c413873
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:11:49+01:00', 'shopify_updated_at': '2025-02-12T19:50:59Z', 'shopify_customer_id': 8471995482460, 'shopify_verified_email': True}",True,2025-02-12 19:51:02.377675+00:00,2025-02-12 19:51:04.882194+00:00,3273784759726c6a554d4e714f33616b7633446f74693151745850
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:43Z', 'shopify_updated_at': '2025-02-12T19:51:02Z', 'shopify_customer_id': 23029330182492, 'shopify_verified_email': True}",True,2025-02-12 19:51:05.684795+00:00,2025-02-12 19:51:19.413458+00:00,327378475a48395164343644316877655252576531764a70506436
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:43Z', 'shopify_updated_at': '2025-02-12T18:48:43Z', 'shopify_customer_id': 23029330051420, 'shopify_verified_email': True}",True,2025-02-12 19:51:09.477979+00:00,2025-02-12 19:51:09.731602+00:00,327378475a6b564c5158616b764c36485132524372346e7247787a
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:46Z', 'shopify_updated_at': '2025-02-12T18:48:46Z', 'shopify_customer_id': 23029330411868, 'shopify_verified_email': True}",True,2025-02-12 19:51:26.016603+00:00,2025-02-12 19:51:26.626870+00:00,32737847627271385037766c66387076396d706c4e755077553436
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:24:18+01:00', 'shopify_updated_at': '2025-02-12T19:51:22Z', 'shopify_customer_id': 8472085299548, 'shopify_verified_email': True}",True,2025-02-12 19:51:25.430503+00:00,2025-02-12 19:51:26.300453+00:00,32737847626f4b4848715136766a574d6d4b62546556314670416a
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:09:57+01:00', 'shopify_updated_at': '2025-02-12T19:51:23Z', 'shopify_customer_id': 8472402919772, 'shopify_verified_email': True}",True,2025-02-12 19:51:26.507789+00:00,2025-02-12 19:51:28.440764+00:00,3273784762734c4c33664b334538614461794f545834754d4b5a68
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:46Z', 'shopify_updated_at': '2025-02-12T18:48:46Z', 'shopify_customer_id': 23029330477404, 'shopify_verified_email': True}",True,2025-02-12 19:51:30.553798+00:00,2025-02-12 19:51:32.065467+00:00,32737847634b43434a426f456e546c55516a6133674a694a545a42
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:47Z', 'shopify_updated_at': '2025-02-12T19:51:28Z', 'shopify_customer_id': 23029330542940, 'shopify_verified_email': True}",True,2025-02-12 19:51:32.031824+00:00,2025-02-12 19:51:34.273845+00:00,3273784763667949384777635568673339366f6c41636330304232
sjstarcorp,"{'shopify_tags': 'Inbox online store chat', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:06:57+01:00', 'shopify_updated_at': '2025-02-12T19:51:27Z', 'shopify_customer_id': 8472382669148, 'shopify_verified_email': True}",True,2025-02-12 19:51:32.877950+00:00,2025-02-12 19:51:32.987337+00:00,327378476363336f37376e3056796645337a63317439575068734e
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:35:00+01:00', 'shopify_updated_at': '2025-02-12T20:13:06Z', 'shopify_customer_id': 8470946185564, 'shopify_verified_email': True}",True,2025-02-12 19:51:35.822016+00:00,2025-02-12 20:13:10.955504+00:00,327378476431434b533551316d73396e4431495858576272304871
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T17:32:49+01:00', 'shopify_updated_at': '2025-02-12T20:16:58Z', 'shopify_customer_id': 8470930850140, 'shopify_verified_email': True}",True,2025-02-12 20:17:01.492475+00:00,2025-02-12 20:17:03.542795+00:00,3273784a69704274456661437268737878516849454a785551486a
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:47Z', 'shopify_updated_at': '2025-02-12T19:51:31Z', 'shopify_customer_id': 23029330575708, 'shopify_verified_email': True}",True,2025-02-12 19:51:34.244474+00:00,2025-02-12 19:51:36.327262+00:00,3273784763764e354f6e314c72686c75446b596d68394b746c746d
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:46Z', 'shopify_updated_at': '2025-02-12T18:48:46Z', 'shopify_customer_id': 23029330510172, 'shopify_verified_email': True}",True,2025-02-12 19:51:35.796087+00:00,2025-02-12 19:51:36.680422+00:00,3273784764316e6c626a6f6a596e62536b63544e356b6946536c41
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:53:55Z', 'shopify_updated_at': '2025-02-12T18:53:55Z', 'shopify_customer_id': 23029366063452, 'shopify_verified_email': True}",True,2025-02-12 20:17:04.141772+00:00,2025-02-12 20:17:12.466509+00:00,3273784a6a42306e43525a6269324a5056706c3677344577416843
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:47:42Z', 'shopify_updated_at': '2025-02-12T19:51:36Z', 'shopify_customer_id': 23029322940764, 'shopify_verified_email': True}",True,2025-02-12 19:51:39.355733+00:00,2025-02-12 19:51:41.454659+00:00,3273784764554d364e42416838796456624e526c367a6238636a68
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:48Z', 'shopify_updated_at': '2025-02-12T19:51:37Z', 'shopify_customer_id': 23029330641244, 'shopify_verified_email': True}",True,2025-02-12 19:51:40.754728+00:00,2025-02-12 19:51:42.719044+00:00,327378476463587a555577634e31637a6d6d365a6d545a6b4a6a44
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:48Z', 'shopify_updated_at': '2025-02-12T18:48:48Z', 'shopify_customer_id': 23029330674012, 'shopify_verified_email': True}",True,2025-02-12 19:51:45.696609+00:00,2025-02-12 19:51:47.175317+00:00,327378476546594c514e6b4b62335a4d6836545745784948624b61
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:49Z', 'shopify_updated_at': '2025-02-12T18:48:49Z', 'shopify_customer_id': 23029330739548, 'shopify_verified_email': True}",True,2025-02-12 19:51:43.559512+00:00,2025-02-12 19:51:44.135503+00:00,32737847653348425363773357556e514f4a414c4455717a567444
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:50:50+01:00', 'shopify_updated_at': '2025-02-12T20:32:57Z', 'shopify_customer_id': 8472689410396, 'shopify_verified_email': True}",True,2025-02-12 20:33:00.821622+00:00,2025-02-12 20:33:01.762305+00:00,3273784c664943425a3330705a7444737879794648706852354b48
sjstarcorp,"{'shopify_tags': 'Inbox online store chat', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:29:09+01:00', 'shopify_updated_at': '2025-02-12T19:51:44Z', 'shopify_customer_id': 8471326097756, 'shopify_verified_email': True}",True,2025-02-12 19:51:48.113202+00:00,2025-02-12 19:51:50.375900+00:00,327378476562545854706e344763424b47433752776376746a4572
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:38:08+01:00', 'shopify_updated_at': '2025-02-12T19:51:48Z', 'shopify_customer_id': 8471389503836, 'shopify_verified_email': True}",True,2025-02-12 19:51:51.353051+00:00,2025-02-12 19:51:53.519107+00:00,3273784765793730366d356b65676864334964756d4e3838477537
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:50Z', 'shopify_updated_at': '2025-02-12T19:51:47Z', 'shopify_customer_id': 23029330870620, 'shopify_verified_email': True}",True,2025-02-12 19:51:51.480417+00:00,2025-02-12 19:51:52.323802+00:00,327378476631384e764e317230794d3674697478576f4953646d6c
sjstarcorp,"{'shopify_tags': 'EcomSend Popups, ES Popup Name: Welcome Sanjo, Inbox online store chat', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T21:49:58+01:00', 'shopify_updated_at': '2025-02-12T19:51:51Z', 'shopify_customer_id': 8472683413852, 'shopify_verified_email': True}",True,2025-02-12 19:50:53.768143+00:00,2025-02-12 19:51:55.079787+00:00,32737847586a32303064674237426e4a693179757969324b676a48
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T20:26:38+01:00', 'shopify_updated_at': '2025-02-12T19:51:50Z', 'shopify_customer_id': 8472102633820, 'shopify_verified_email': True}",True,2025-02-12 19:51:52.932205+00:00,2025-02-12 19:52:09.306196+00:00,3273784766367a6e31357032736738643669456a4e35487a6c7354
sjstarcorp,"{'shopify_tags': 'Nav Bar, shopify-forms-199479', 'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:43:24Z', 'shopify_updated_at': '2025-02-12T18:43:25Z', 'shopify_customer_id': 23029291745628, 'shopify_verified_email': True}",True,2025-02-12 20:29:49.635658+00:00,2025-02-12 20:29:50.504068+00:00,3273784c4849516832747a376a77706a6b563775347a4d4454446e
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2024-10-15T18:08:30+01:00', 'shopify_updated_at': '2025-02-12T19:52:09Z', 'shopify_customer_id': 8471182475612, 'shopify_verified_email': True}",True,2025-02-12 19:52:12.404583+00:00,2025-02-12 19:52:14.078163+00:00,3273784768674c3349364f4d444f5945566e6b5432664b65765830
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:52Z', 'shopify_updated_at': '2025-02-12T19:53:11Z', 'shopify_customer_id': 23029331132764, 'shopify_verified_email': True}",True,2025-02-12 19:52:09.756970+00:00,2025-02-12 20:07:47.185242+00:00,32737847684571484a694476677169654369716442316943476a51
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:53Z', 'shopify_updated_at': '2025-02-12T19:52:11Z', 'shopify_customer_id': 23029331198300, 'shopify_verified_email': True}",True,2025-02-12 19:52:13.798121+00:00,2025-02-12 19:52:14.863637+00:00,32737847686b4677505766346a33694f656c5a4232683737536c31
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:55Z', 'shopify_updated_at': '2025-02-12T19:52:16Z', 'shopify_customer_id': 23029331427676, 'shopify_verified_email': True}",True,2025-02-12 19:52:19.041790+00:00,2025-02-12 19:52:21.152734+00:00,3273784769565a334d6e55764477566a6a68525336597164735376
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:54Z', 'shopify_updated_at': '2025-02-12T19:52:14Z', 'shopify_customer_id': 23029331329372, 'shopify_verified_email': True}",True,2025-02-12 19:52:18.072569+00:00,2025-02-12 19:52:26.328991+00:00,32737847694f75633847505266334b414e5354724268336f745a47
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:54Z', 'shopify_updated_at': '2025-02-12T18:48:54Z', 'shopify_customer_id': 23029331362140, 'shopify_verified_email': True}",True,2025-02-12 19:52:18.129782+00:00,2025-02-12 19:52:20.313774+00:00,32737847694d594b734579756f6a6e706241564b75795a4c455a42
sjstarcorp,"{'shopify_state': 'disabled', 'shopify_currency': 'EUR', 'shopify_created_at': '2025-02-12T18:48:54Z', 'shopify_updated_at': '2025-02-12T19:52:14Z', 'shopify_customer_id': 23029331296604, 'shopify_verified_email': True}",True,2025-02-12 19:52:18.223081+00:00,2025-02-12 19:52:22.321218+00:00,32737847694d37325a6e7a6a435168647a50456b4b52764a706761
