product_title,product_id,vendor,description,handle,tags,collections,variants,createdAt,my_fields_foto_cor,metafield_custom_categoria_pullovers,metafield_custom_categoria_calças,metafield_custom_categoria_blazers,metafield_custom_categoria_camisas,metafield_custom_categoria_acessórios_e_roupa_interior,metafield_custom_categoria_casacos_e_sobretudos,metafield_custom_categoria_polos,metafield_custom_categoria_fatos_de_banho,metafield_custom_categoria_calções,metafield_custom_categoria_t_shirts,metafield_custom_categoria_sweatshirts,metafield_custom_categoria_meiasmb,metafield_custom_categoria_sapatos,metafield_custom_categoria_cintosmb,metafield_custom_categoria_atacadoresmb,metafield_custom_categoria_fatos,metafield_custom_composicao_algodão,metafield_custom_composicao_jvd,metafield_custom_composicao_denim,metafield_custom_composicao_dark_blue,metafield_custom_composicao_canvas,metafield_custom_composicao_pele,metafield_custom_composicao_lã,metafield_custom_composicao_com_bolso,metafield_custom_composicao_outros,metafield_custom_composicao_caxemira,metafield_custom_composicao_algodão_orgânico,metafield_custom_composicao_lã_merino,metafield_custom_composicao_linho,metafield_custom_composicao_camurça,metafield_custom_composicao_tecido,metafield_custom_composicao_seda,metafield_custom_composicao_twill,metafield_custom_composicao_lightweight,metafield_custom_composicao_ganga_fina_1970,metafield_custom_composicao_baby_canvas,metafield_custom_composicao_canvas_dobby,metafield_custom_composicao_oxford,metafield_custom_composicao_dobby_1,metafield_custom_composicao_solid,metafield_custom_composicao_jvd_pant_twill,metafield_custom_composicao_twill_garment_dye,metafield_custom_composicao_chambray,metafield_custom_composicao_bamboo,metafield_custom_composicao_n_a,metafield_custom_tamanhos__02_s_04_l_,metafield_custom_tamanhos__24_56_,metafield_custom_tamanhos__23_54_,metafield_custom_tamanhos__21_50_24_56_,metafield_custom_tamanhos__22_52_23_54_24_56_,metafield_custom_tamanhos__23_54_24_56_,metafield_custom_tamanhos__22_52_,metafield_custom_tamanhos__02_s_,metafield_custom_tamanhos__13_40_21_50_23_54_24_56_,metafield_custom_tamanhos__11_38_,metafield_custom_tamanhos__22_52_23_54_,metafield_custom_tamanhos__22_52_24_56_,metafield_custom_tamanhos__21_50_22_52_,metafield_custom_tamanhos__13_40_21_50_22_52_23_54_24_56,metafield_custom_tamanhos__13_40_22_52_23_54_24_56_,metafield_custom_tamanhos__02_s_03_m_04_l_05_xl_06_xxl_,metafield_custom_tamanhos__21_50_22_52_23_54_,metafield_custom_tamanhos__11_38_13_40_,metafield_custom_tamanhos__02_s_03_m_,metafield_custom_tamanhos__44_100_46_110_,metafield_custom_tamanhos__20_48_21_50_22_52_,metafield_custom_tamanhos__11_38_13_40_15_42_21_50_22_52,metafield_custom_tamanhos__11_38_13_40_20_48_21_50_22_52,metafield_custom_tamanhos__11_38_13_40_15_42_20_48_21_50,metafield_custom_tamanhos__11_38_13_40_15_42_17_44_20_48,metafield_custom_tamanhos__11_38_13_40_21_50_22_52_23_54,metafield_custom_tamanhos__11_38_13_40_21_50_23_54_24_56,metafield_custom_tamanhos__11_38_13_40_22_52_23_54_24_56,metafield_custom_tamanhos__03_m_,metafield_custom_tamanhos__21_50_,metafield_custom_tamanhos__21_50_23_54_24_56_,metafield_custom_tamanhos__11_38_13_40_22_52_24_56_,metafield_custom_tamanhos__02_s_03_m_04_l_,metafield_custom_tamanhos__03_m_04_l_,metafield_custom_tamanhos__20_48_22_52_24_56_,metafield_custom_tamanhos__11_38_21_50_22_52_,metafield_custom_tamanhos__20_48_22_52_23_54_24_56_,metafield_custom_tamanhos__42_90_43_95_44_100_45_105_46_,metafield_custom_tamanhos__41_85_42_90_43_95_44_100_45_1,metafield_custom_tamanhos__05_xl_,metafield_custom_tamanhos__20_48_21_50_22_52_23_54_24_56,metafield_custom_tamanhos__21_50_22_52_23_54_24_56_,metafield_custom_tamanhos__04_l_05_xl_,metafield_custom_tamanhos__02_s_03_m_04_l_05_xl_,metafield_custom_tamanhos__20_48_21_50_22_52_23_54_,metafield_custom_tamanhos__00_t_uni_,metafield_custom_tamanhos__06_xxl_,metafield_custom_tamanhos__42_90_43_95_44_100_45_105_,metafield_custom_tamanhos__05_xl_06_xxl_,metafield_custom_tamanhos__05_xl_06_xxl_08_4xl_,metafield_custom_tamanhos__43_95_45_105_,metafield_custom_tamanhos__43_95_44_100_45_105_46_110_47,metafield_custom_tamanhos__11_38_13_40_15_42_17_44_19_46,metafield_custom_tamanhos__21_50_22_52_24_56_,metafield_custom_tamanhos__19_46_24_56_,metafield_custom_tamanhos__19_46_20_48_22_52_24_56_,metafield_custom_tamanhos__20_48_23_54_24_56_,metafield_custom_tamanhos__20_48_21_50_23_54_24_56_,metafield_custom_tamanhos__02_s_05_xl_,metafield_custom_tamanhos__02_s_04_l_05_xl_06_xxl_,metafield_custom_tamanhos__03_m_04_l_05_xl_06_xxl_,metafield_custom_tamanhos__03_m_04_l_05_xl_,metafield_custom_tamanhos__04_l_05_xl_06_xxl_,metafield_custom_tamanhos__03_m_04_l_06_xxl_,metafield_custom_tamanhos__04_l_06_xxl_,metafield_custom_tamanhos__04_l_,metafield_custom_tamanhos__61_2a_62_4a_64_8a_,metafield_custom_tamanhos__61_2a_62_4a_63_6a_64_8a_65_10,metafield_custom_tamanhos__04_l_06_xxl_07_xxxl_,metafield_custom_tamanhos__06_xxl_07_xxxl_,metafield_custom_tamanhos__17_44_20_48_23_54_,metafield_custom_tamanhos__13_40_21_50_23_54_,metafield_custom_tamanhos__15_42_17_44_19_46_20_48_21_50,metafield_custom_tamanhos__20_48_,metafield_custom_tamanhos__17_44_19_46_23_54_,metafield_custom_tamanhos__13_40_15_42_17_44_19_46_20_48,metafield_custom_tamanhos__19_46_20_48_21_50_23_54_24_56,metafield_custom_tamanhos__17_44_19_46_20_48_21_50_23_54,metafield_custom_tamanhos__17_44_19_46_20_48_21_50_22_52,metafield_custom_tamanhos__17_44_20_48_21_50_23_54_24_56,metafield_custom_tamanhos__20_48_23_54_,metafield_custom_tamanhos__02_s_06_xxl_,metafield_custom_tamanhos__43_95_47_115_,metafield_custom_tamanhos__17_44_21_50_22_52_23_54_,metafield_custom_tamanhos__11_38_13_40_15_42_,metafield_custom_tamanhos__11_38_13_40_17_44_,metafield_custom_tamanhos__03_m_06_xxl_,metafield_custom_tamanhos__51_39_40_52_41_42_,metafield_custom_tamanhos__51_39_40_,metafield_custom_tamanhos__03_m_05_xl_06_xxl_,metafield_custom_tamanhos__61_2a_62_4a_63_6a_64_8a_,metafield_custom_tamanhos__19_46_20_48_21_50_22_52_23_54,metafield_custom_tamanhos__19_46_23_54_24_56_,metafield_custom_tamanhos__15_42_19_46_20_48_21_50_23_54,metafield_custom_tamanhos__19_46_21_50_22_52_23_54_,metafield_custom_tamanhos__19_46_21_50_22_52_23_54_24_56,metafield_custom_tamanhos__11_38_13_40_19_46_22_52_24_56,metafield_custom_tamanhos__02_s_03_m_05_xl_,metafield_custom_tamanhos__02_s_03_m_04_l_06_xxl_,metafield_custom_tamanhos__02_s_03_m_06_xxl_,metafield_custom_tamanhos__02_s_04_l_06_xxl_,metafield_custom_tamanhos__02_s_05_xl_06_xxl_,metafield_custom_tamanhos__03_m_05_xl_,metafield_custom_tamanhos__62_4a_63_6a_64_8a_65_10a_66_1,metafield_custom_tamanhos__19_46_20_48_21_50_22_52_,metafield_custom_tamanhos__19_46_20_48_23_54_24_56_,metafield_custom_tamanhos__19_46_20_48_22_52_23_54_24_56,metafield_custom_tamanhos__13_40_17_44_19_46_22_52_23_54,metafield_custom_tamanhos__11_38_17_44_24_56_,metafield_custom_tamanhos__51_39_40_52_41_42_54_43_45_,metafield_custom_tamanhos__54_43_45_,metafield_custom_tamanhos__52_41_42_54_43_45_,metafield_custom_tamanhos__51_39_40_54_43_45_,metafield_custom_tamanhos__12_39_13_40_17_44_,metafield_custom_tamanhos__12_39_13_40_14_41_15_42_16_43,metafield_custom_tamanhos__12_39_,metafield_custom_tamanhos__12_39_18_45_,metafield_custom_tamanhos__13_40_16_43_19_46_,metafield_custom_tamanhos__12_39_13_40_16_43_17_44_,metafield_custom_tamanhos__17_44_18_45_,metafield_custom_tamanhos__12_39_16_43_,metafield_custom_tamanhos__12_39_14_41_15_42_16_43_17_44,metafield_custom_tamanhos__12_39_13_40_,metafield_custom_tamanhos__12_39_17_44_,metafield_custom_tamanhos__17_44_,metafield_custom_tamanhos__12_39_13_40_16_43_17_44_18_45,metafield_custom_tamanhos__11_38_12_39_13_40_14_41_15_42,metafield_custom_tamanhos__18_45_,metafield_custom_tamanhos__18_45_19_46_,metafield_custom_tamanhos__11_38_12_39_15_42_16_43_17_44,metafield_custom_tamanhos__11_38_12_39_17_44_18_45_,metafield_custom_tamanhos__12_39_17_44_18_45_,metafield_custom_tamanhos__42_90_43_95_44_100_,metafield_custom_tamanhos__44_100_,metafield_custom_tamanhos__43_95_44_100_,metafield_custom_tamanhos__13_40_16_43_,metafield_custom_tamanhos__11_38_12_39_17_44_18_45_19_46,metafield_custom_tamanhos__12_39_13_40_17_44_18_45_,metafield_custom_tamanhos__13_40_16_43_17_44_18_45_19_46,metafield_custom_tamanhos__11_38_13_40_17_44_21_50_23_54,metafield_custom_tamanhos__45_105_46_110_47_115_,metafield_custom_tamanhos__47_115_,metafield_custom_tamanhos__44_100_45_105_46_110_47_115_,metafield_custom_tamanhos__46_110_,metafield_custom_tamanhos__11_38_13_40_21_50_24_56_,metafield_custom_tamanhos__11_38_13_40_23_54_,metafield_custom_tamanhos__11_38_13_40_21_50_22_52_,metafield_custom_tamanhos__13_40_21_50_22_52_24_56_,metafield_custom_tamanhos__13_40_,metafield_custom_tamanhos__13_40_21_50_,metafield_custom_tamanhos__46_110_47_115_,metafield_custom_tamanhos__45_105_46_110_,metafield_custom_tamanhos__44_100_45_105_46_110_,metafield_custom_tamanhos__11_38_13_40_17_44_20_48_21_50,metafield_custom_tamanhos__45_105_47_115_,metafield_custom_tamanhos__45_105_,metafield_custom_tamanhos__11_38_21_50_23_54_24_56_,metafield_custom_tamanhos__13_40_23_54_,metafield_custom_tamanhos__15_42_17_44_21_50_22_52_23_54,metafield_custom_tamanhos__11_38_13_40_15_42_20_48_22_52,metafield_custom_tamanhos__15_42_23_54_,metafield_custom_tamanhos__11_38_13_40_15_42_23_54_,metafield_custom_tamanhos__13_40_24_56_,metafield_custom_tamanhos__41_85_47_115_,metafield_custom_tamanhos__11_38_24_56_,metafield_custom_tamanhos__11_38_23_54_24_56_,metafield_custom_tamanhos__11_38_22_52_23_54_24_56_,metafield_custom_tamanhos__11_38_21_50_22_52_23_54_24_56,metafield_custom_tamanhos__42_90_43_95_,metafield_custom_tamanhos__41_85_42_90_,metafield_custom_tamanhos__41_85_45_105_47_115_,metafield_custom_tamanhos__11_38_13_40_20_48_22_52_23_54,metafield_custom_tamanhos__11_38_13_40_20_48_22_52_24_56,metafield_custom_tamanhos__17_44_23_54_24_56_,metafield_custom_tamanhos__13_40_21_50_22_52_23_54_,metafield_custom_tamanhos__13_40_15_42_23_54_24_56_,metafield_custom_tamanhos__19_46_22_52_23_54_24_56_,metafield_custom_tamanhos__17_44_19_46_22_52_23_54_24_56,metafield_custom_tamanhos__13_40_19_46_,metafield_custom_tamanhos__15_42_,metafield_custom_tamanhos__13_40_15_42_,metafield_custom_tamanhos__11_38_21_50_,metafield_custom_tamanhos__11_38_20_48_24_56_,metafield_custom_tamanhos__13_40_22_52_24_56_,metafield_custom_tamanhos__11_38_15_42_,metafield_custom_tamanhos__11_38_15_42_17_44_19_46_20_48,metafield_custom_tamanhos__13_40_15_42_21_50_22_52_23_54,metafield_custom_tamanhos__11_38_21_50_23_54_,metafield_custom_tamanhos__61_2a_62_4a_63_6a_,metafield_custom_tamanhos__62_4a_63_6a_64_8a_,metafield_custom_tamanhos__11_38_13_40_21_50_,metafield_custom_tamanhos__11_38_22_52_,metafield_custom_tamanhos__15_42_22_52_23_54_24_56_,metafield_custom_tamanhos__15_42_17_44_19_46_,metafield_custom_tamanhos__11_38_22_52_24_56_,metafield_custom_tamanhos__11_38_13_40_24_56_,metafield_custom_tamanhos__19_46_20_48_,metafield_custom_tamanhos__13_40_20_48_23_54_,metafield_custom_tamanhos__11_38_13_40_21_50_23_54_,metafield_custom_tamanhos__13_40_19_46_23_54_24_56_,metafield_custom_tamanhos__11_38_21_50_22_52_23_54_,metafield_custom_tamanhos__11_38_13_40_22_52_23_54_,metafield_custom_tamanhos__61_2a_62_4a_,metafield_custom_tamanhos__11_38_15_42_20_48_21_50_22_52,metafield_custom_tamanhos__11_38_15_42_17_44_24_56_,metafield_custom_tamanhos__13_40_20_48_21_50_22_52_23_54,metafield_custom_tamanhos__15_42_17_44_20_48_21_50_22_52,metafield_custom_tamanhos__17_44_20_48_21_50_22_52_23_54,metafield_custom_tamanhos__15_42_21_50_22_52_23_54_24_56,metafield_custom_tamanhos__15_42_20_48_21_50_22_52_23_54,metafield_custom_tamanhos__13_40_20_48_22_52_23_54_24_56,metafield_custom_tamanhos__15_42_19_46_20_48_21_50_22_52,metafield_custom_tamanhos__13_40_15_42_17_44_21_50_23_54,metafield_custom_tamanhos__42_90_44_100_45_105_46_110_47,metafield_custom_tamanhos__41_85_42_90_45_105_46_110_47_,metafield_custom_tamanhos__41_85_42_90_44_100_45_105_46_,metafield_custom_tamanhos__11_38_13_40_19_46_22_52_23_54,metafield_custom_tamanhos__51_39_40_52_41_42_53_43_44_,metafield_custom_tamanhos__44_100_45_105_47_115_,metafield_custom_tamanhos__19_46_,metafield_custom_tamanhos__11_38_22_52_23_54_,metafield_custom_tamanhos__20_48_24_56_,metafield_custom_tamanhos__02_s_04_l_05_xl_,metafield_custom_tamanhos__02_s_03_m_04_l_05_xl_06_xxl_0,metafield_custom_tamanhos__17_44_19_46_,metafield_custom_tamanhos__15_42_17_44_19_46_22_52_,metafield_custom_tamanhos__17_44_19_46_24_56_25_58_27_62,metafield_custom_tamanhos__17_44_19_46_21_50_22_52_23_54,metafield_custom_tamanhos__04_l_05_xl_06_xxl_07_xxxl_,metafield_custom_tamanhos__03_m_04_l_05_xl_06_xxl_07_xxx,metafield_custom_tamanhos__13_40_14_41_15_42_16_43_,metafield_custom_tamanhos__14_41_15_42_,metafield_custom_tamanhos__13_40_14_41_15_42_17_44_19_46,metafield_custom_tamanhos__12_39_13_40_14_41_15_42_,metafield_custom_tamanhos__16_43_17_44_,metafield_custom_tamanhos__02_s_03_m_05_xl_06_xxl_,metafield_custom_tamanhos__20_48_21_50_22_52_24_56_27_62,metafield_custom_tamanhos__13_40_14_41_,metafield_custom_tamanhos__13_40_14_41_16_43_,metafield_custom_tamanhos__16_43_19_46_,metafield_custom_tamanhos__11_38_13_40_14_41_19_46_,metafield_custom_tamanhos__13_40_17_44_19_46_20_48_21_50,metafield_custom_tamanhos__07_xxxl_,metafield_custom_tamanhos__21_50_23_54_24_56_25_58_,metafield_custom_tamanhos__11_38_13_40_15_42_17_44_,metafield_custom_tamanhos__16_43_,metafield_custom_tamanhos__20_48_21_50_,metafield_custom_tamanhos__20_48_22_52_,metafield_custom_tamanhos__13_40_14_41_15_42_16_43_17_44,metafield_custom_tamanhos__00_38_00_39_00_40_00_41_00_42,metafield_custom_tamanhos__00_38_00_41_00_44_,metafield_custom_tamanhos__00_38_00_39_00_40_00_41_00_43,metafield_custom_tamanhos__00_l_00_m_00_s_00_xl_00_xxl_,metafield_custom_tamanhos__00_l_00_m_00_xl_00_xxl_,metafield_custom_tamanhos__00_l_00_m_,metafield_custom_tamanhos__00_l_00_m_00_s_00_xl_,metafield_custom_tamanhos__00_m_,metafield_custom_tamanhos__00_l_00_m_00_xl_,metafield_custom_tamanhos__00_m_00_xl_,metafield_custom_tamanhos__00_unico_,metafield_custom_tamanhos__00_38_00_40_00_42_00_44_00_46,metafield_custom_tamanhos__00_50_00_54_00_56_,metafield_custom_tamanhos__00_42_00_46_00_50_00_52_00_54,metafield_custom_tamanhos__00_48_00_50_00_52_00_56_,metafield_custom_tamanhos__00_40_00_42_00_48_00_50_00_56,metafield_custom_tamanhos__00_46_00_50_00_54_,metafield_custom_tamanhos__00_42_00_44_00_46_00_48_00_50,metafield_custom_tamanhos__00_42_00_44_00_52_,metafield_custom_tamanhos__00_42_00_44_00_50_00_52_,metafield_custom_tamanhos__00_44_00_46_00_48_,metafield_custom_tamanhos__00_40_00_42_00_44_00_46_,metafield_custom_tamanhos__00_40_00_42_00_44_00_46_00_48,metafield_custom_tamanhos__00_40_00_42_00_44_00_52_,metafield_custom_tamanhos__00_38_00_40_00_42_00_44_00_48,metafield_custom_tamanhos__00_42_00_44_00_48_,metafield_custom_tamanhos__00_40_,metafield_custom_tamanhos__00_44_00_48_00_52_,metafield_custom_tamanhos__00_l_00_m_00_s_00_xxl_,metafield_custom_tamanhos__00_3xl_00_l_00_m_00_s_00_xl_,metafield_custom_tamanhos__00_4xl_00_l_00_m_00_s_,metafield_custom_tamanhos__00_3xl_00_4xl_,metafield_custom_tamanhos__00_4xl_00_l_00_m_00_s_00_xl_,metafield_custom_tamanhos__00_3xl_00_4xl_00_l_00_m_00_s_,metafield_custom_tamanhos__00_4xl_,metafield_custom_tamanhos__00_4xl_00_l_00_m_,metafield_custom_tamanhos__00_3xl_00_4xl_00_l_,metafield_custom_tamanhos__00_4xl_00_m_,metafield_custom_tamanhos__00_3xl_00_4xl_00_m_00_s_,metafield_custom_tamanhos__00_l_00_m_00_s_,metafield_custom_tamanhos__00_3xl_,metafield_custom_tamanhos__00_3xl_00_l_00_m_00_s_00_xl_0,metafield_custom_tamanhos__00_m_00_s_,metafield_custom_tamanhos__00_xl_,metafield_custom_tamanhos__00_l_00_xl_00_xxl_,metafield_custom_tamanhos__00_m_00_s_00_xxl_,metafield_custom_tamanhos__00_l_00_xl_,metafield_custom_tamanhos__00_39_40_00_41_42_00_43_44_,metafield_custom_tamanhos__00_39_40_00_41_42_,metafield_custom_tamanhos__00_41_42_,metafield_custom_tamanhos__00_41_42_00_43_44_,metafield_custom_cuidados__e_h_k_u_,metafield_custom_cuidados__0_,metafield_custom_cuidados__d_e_h_l_u_,metafield_custom_cuidados__d_h_k_u_,metafield_custom_cuidados__e_h_m_o_u_,metafield_custom_cuidados__e_h_l_m_u_,metafield_custom_cuidados__d_h_j_u_,metafield_custom_cuidados__e_g_h_l_u_,metafield_custom_cuidados__e_g_h_k_u_,metafield_custom_cuidados__d_g_h_k_u_,metafield_custom_cuidados__c_d_h_k_u_,metafield_custom_cuidados__e_h_u_,metafield_custom_cuidados__e_h_k_n_u_,metafield_custom_cuidados__c_e_h_k_u_,metafield_custom_cuidados__c_d_h_l_u_,metafield_custom_cuidados__d_h_l_u_,metafield_custom_cuidados__e_g_h_u_,metafield_custom_cuidados__e_h_l_u_,metafield_custom_cuidados__d_,metafield_custom_cuidados__d_g_h_u_,metafield_custom_cuidados__d_g_h_l_u_,metafield_custom_cuidados__d_g_l_u_,metafield_custom_cuidados__c_h_k_u_,metafield_custom_cuidados__d_h_l_n_u_,metafield_custom_cuidados__c_h_l_u_,metafield_custom_cuidados__d_h_l_m_u_,metafield_custom_cuidados__e_g_h_j_u_,metafield_custom_cuidados__c_d_h_l_t_,metafield_custom_cuidados__e_h_l_n_u_,metafield_custom_cuidados__e_g_h_l_t_,metafield_custom_cuidados__7_c_d_h_l_,metafield_custom_cuidados__e_h_l_t_,metafield_custom_cuidados__d_g_h_j_t_,metafield_custom_cuidados__8_d_h_m_,metafield_custom_cuidados__c_g_h_k_u_,metafield_custom_cuidados__d_g_k_t_,metafield_custom_cuidados__d_g_h_l_t_,metafield_shopify--discovery--product_search_boost_queries__linho_,metafield_shopify--discovery--product_search_boost_queries__calçado_de_praia_sapatos_verã,product_type_Acessórios e Roupa Interior,product_type_AtacadoresMB,product_type_Blazers,product_type_Calças,product_type_Calções,product_type_Camisas,product_type_Casacos e Sobretudos,product_type_CintosMB,product_type_Fatos,product_type_Fatos de Banho,product_type_MeiasMB,product_type_Polos,product_type_Pullovers,product_type_Sapatos,product_type_Sweatshirts,product_type_T-Shirts,product_type_T-shirts
Camisola 100% Algodão com Decote em V,gid://shopify/Product/7117559988411,MR BLUE,Camisola Homem Regular Fit Vermelha decote em V 100% Algodão.,pulovers-algodao-vermelho-b3304311132,"['100% Algodão', '33', 'B3304311132', 'Categoria_Pullovers', 'Colarinho_Decote em V', 'Colors:Pulovers-Algodao-AZUL-B3304311122', 'Colors:Pulovers-Algodao-VERMELHO-B3304311132', 'Composição_Algodão', 'Cor_VERMELHO', 'Cuidados:e', 'Cuidados:h', 'Cuidados:k', 'Cuidados:u', 'Estrutura_Fino', 'Fitting_Corte_Regular Fit', 'Logo e bolso_Sem Logo e Sem Bolso', 'Manga_Manga Comprida', 'Modelo_Decote em V', 'OUTLET', 'Padrão_liso', 'Pullovers', 'Pullovers Fino Decote em V', 'SS21', 'Tamanho_02-S', 'Tamanho_04-L']","[{'id': 'gid://shopify/Collection/272799367355', 'handle': 'pullovers-outlet', 'title': 'Camisolas e Cardigans Outlet'}, {'id': 'gid://shopify/Collection/604775252297', 'handle': 'todos-os-produtos', 'title': 'Todos os Produtos'}, {'id': 'gid://shopify/Collection/622135050569', 'handle': 'colecao-outlet', 'title': 'Coleção Outlet'}, {'id': 'gid://shopify/Collection/634535510345', 'handle': 'pullovers-outlet-ss', 'title': 'Pullovers Outlet'}, {'id': 'gid://shopify/Collection/634536329545', 'handle': 'outlet', 'title': 'Outlet'}]","[{'id': 'gid://shopify/ProductVariant/41679203074235', 'title': 'S', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '39.99'}, 'compareAtPrice': {'amount': '39.99'}, 'weight': 0.0, 'quantityAvailable': 2, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/41679203107003', 'title': 'M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '39.99'}, 'compareAtPrice': {'amount': '39.99'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/41679203139771', 'title': 'L', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '39.99'}, 'compareAtPrice': {'amount': '39.99'}, 'weight': 0.0, 'quantityAvailable': 5, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/41679203172539', 'title': 'XL', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '39.99'}, 'compareAtPrice': {'amount': '39.99'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/41679203205307', 'title': 'XXL', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '39.99'}, 'compareAtPrice': {'amount': '39.99'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}]",2021-09-15T16:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
