source_product_id,recommended_product_id,product_title,rank,hybrid_score,source,base_knn_similarity,pop_count,group_freq
gid://shopify/Product/9641399451996,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,7,0.2853411625714409,similarity,0.2853411625714409,0.0,0.0
gid://shopify/Product/9641399451996,gid://shopify/Product/9641414525276,Title Not Found,8,0.2726968435065103,similarity,0.2726968435065103,0.0,0.0
gid://shopify/Product/9641399451996,gid://shopify/Product/9641404957020,Title Not Found,9,0.2722007214668239,similarity,0.2722007214668239,0.0,0.0
gid://shopify/Product/9641399451996,gid://shopify/Product/9641402532188,Title Not Found,10,0.2595059506551143,similarity,0.2595059506551143,0.0,0.0
gid://shopify/Product/9641399451996,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641400926556,Title Not Found,1,0.3359294108029121,similarity,0.3359294108029121,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641399451996,Title Not Found,2,0.3263855274769933,similarity,0.3263855274769933,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641402663260,Title Not Found,3,0.3220351721211353,similarity,0.3220351721211353,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641414525276,Title Not Found,4,0.3071033491072504,similarity,0.3071033491072504,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641400893788,Title Not Found,5,0.3002901201698066,similarity,0.3002901201698066,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641403482460,Title Not Found,6,0.2982483286859023,similarity,0.2982483286859023,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641403515228,Title Not Found,7,0.2766790491959214,similarity,0.2766790491959214,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641404957020,Title Not Found,8,0.2598779427995637,similarity,0.2598779427995637,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641397485916,Title Not Found,9,0.2561572325190342,similarity,0.2561572325190342,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641397518684,Title Not Found,10,0.2424474776179838,similarity,0.2424474776179838,0.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641399845212,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,12,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641400893788,Title Not Found,1,0.2767686703003688,similarity,0.2767686703003688,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641399451996,Title Not Found,2,0.2478391031416556,similarity,0.2478391031416556,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641403482460,Title Not Found,3,0.2361556026578365,similarity,0.2361556026578365,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641399845212,Title Not Found,4,0.2290075684615113,similarity,0.2290075684615113,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641403515228,Title Not Found,5,0.226567701228505,similarity,0.226567701228505,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641400926556,Title Not Found,6,0.226086652201719,similarity,0.226086652201719,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641402663260,Title Not Found,7,0.2218882828783105,similarity,0.2218882828783105,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641414525276,Title Not Found,8,0.217821983256171,similarity,0.217821983256171,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641404957020,Title Not Found,9,0.2154863178432713,similarity,0.2154863178432713,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,10,0.2017365220758863,similarity,0.2017365220758863,0.0,0.0
gid://shopify/Product/9641400828252,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641399451996,Title Not Found,1,0.3931764155370941,similarity,0.3931764155370941,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641400926556,Title Not Found,2,0.33429171634905,similarity,0.33429171634905,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641403482460,Title Not Found,3,0.3307239492124914,similarity,0.3307239492124914,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641403515228,Title Not Found,4,0.3237483048309331,similarity,0.3237483048309331,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641399845212,Title Not Found,5,0.3002901201698066,similarity,0.3002901201698066,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641400828252,Title Not Found,6,0.2767686703003688,similarity,0.2767686703003688,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641402663260,Title Not Found,7,0.2763928527219405,similarity,0.2763928527219405,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641404957020,Title Not Found,8,0.2579812217670764,similarity,0.2579812217670764,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641414525276,Title Not Found,9,0.2578416601240973,similarity,0.2578416601240973,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,10,0.2568945420715042,similarity,0.2568945420715042,0.0,0.0
gid://shopify/Product/9641400893788,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,11,0.05,popularity,0.0,1.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641399451996,Title Not Found,1,0.4283389441933256,similarity,0.4283389441933256,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641399845212,Title Not Found,2,0.3359294108029121,similarity,0.3359294108029121,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641400893788,Title Not Found,3,0.33429171634905,similarity,0.33429171634905,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641403482460,Title Not Found,4,0.3323193228210601,similarity,0.3323193228210601,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641403515228,Title Not Found,5,0.321733856950523,similarity,0.321733856950523,0.0,0.0
gid://shopify/Product/9641400926556,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,6,0.2662815157384138,similarity,0.2662815157384138,0.0,0.0
