product_title,product_id,handle,reviews_rating,reviews_rating_count,custom_cor,metafield_shopify--discovery--product_recommendation_related_products_display_ahead,metafield_shopify--discovery--product_recommendation_related_products_display_only_manual,metafield_shopify_fabric_angora_bamboo,metafield_shopify_age-group_adults,metafield_shopify_target-gender_unisex,metafield_shopify_accessory-size_one_size,metafield_shopify_headwear-features_adjustable_fit,metafield_shopify_size_one_size,metafield_shopify_size_s_m_m_l,metafield_shopify_size_xs_s_m_l_xl,metafield_shopify_size_xs_s_m_l,metafield_shopify_size_xs_s_s_m_m_l,metafield_shopify_size_xxs_s_m_l,metafield_shopify_neckline_round,product_type_,product_type_Biquínis,product_type_Bonés,product_type_Colete,product_type_Crop Top,product_type_Dress,product_type_Fato de Banho,product_type_Hair Band,product_type_Hoodie,product_type_Iphone Case,product_type_Jumpsuit,product_type_Kimono,product_type_Leggings,product_type_Lenços,product_type_Robe,product_type_Scrunchie,product_type_Shirt,product_type_Shorts,product_type_Skirt,product_type_Sleepsilk mask,product_type_Sweatpants,product_type_Sweatshirt,product_type_T-Shirt,product_type_Top,product_type_Tote Bag,product_type_Triquinis,product_type_Trousers,product_type_Zip-up hoodie,tag_satin_shirt,tag_satin_trousers,tag_sweatshirt_conj,collections_ACESSÓRIOS,collections_All,collections_BIQUÍNIS,collections_BONÉS E CHAPÉUS,collections_FW'23 | ACTIVEWEAR & PADEL COLLECTION 🎾,collections_FW'23 | LOUNGEWEAR COLLECTION,collections_FW'23 | SLEEPWEAR COLLECTION,collections_FW’24 | BOTTOMS,collections_FW’24 | TOPS,collections_FW’24 | TRACKSUIT COLLECTION,collections_IPHONE CASES,collections_KIDS,collections_LENÇOS,collections_LINGERIE COLLECTION,collections_OS MAIS PROCURADOS,collections_OS MAIS VENDIDOS,collections_OUTLET,collections_SCRUNCHIES,collections_SS'24 | EASYWEAR,collections_SS'24 | RJ COLLECTION 🇧🇷,collections_SS'25 | BIQUÍNIS,collections_SS'25 | EASYWEAR,collections_SS'25 | HAWAII COLLECTION | 1ST DROP 🇺🇸,collections_SS'25 | HAWAII COLLECTION 🇺🇸,collections_Smart Products Filter Index - Do not delete,collections_TRACKSUITS | LIMITED EDITION!,collections_TRIQUÍNIS & FATOS DE BANHO,vendor_Missus,vendor_missusstore,min_price,max_price,has_discount,variant_size_L,variant_size_L / Regular,variant_size_L / Tanga,variant_size_M,variant_size_M / Regular,variant_size_M / Tanga,variant_size_M/L,variant_size_S,variant_size_S / Regular,variant_size_S / Tanga,variant_size_S/M,variant_size_XL,variant_size_XL / Regular,variant_size_XL / Tanga,variant_size_XS,variant_size_XS / Regular,variant_size_XS / Tanga,variant_size_XS/S,variant_color_AZUL CLARO,variant_color_BRANCO SUJO,variant_color_Black,variant_color_Blue,variant_color_CASTANHO,variant_color_CINZA,variant_color_CINZA CLARO,variant_color_Off-white,variant_color_PRETO,variant_color_PRETO / L,variant_color_PRETO / M,variant_color_PRETO / S,variant_color_ROSA,variant_color_TAUPE,variant_color_VERDE MENTA,variant_color_VERDE SECO,variant_color_Warm-beige,variant_other_folho:12 MESES / Amarelo,variant_other_folho:12 MESES / Padrão,variant_other_folho:12 MESES / Terracota,variant_other_folho:24 MESES / Amarelo,variant_other_folho:24 MESES / Padrão,variant_other_folho:24 MESES / Terracota,variant_other_folho:48 MESES / Amarelo,variant_other_folho:48 MESES / Padrão,variant_other_folho:48 MESES / Terracota,variant_other_formato cueca:L / L / Regular,variant_other_formato cueca:L / L / Tanga,variant_other_formato cueca:L / M / Regular,variant_other_formato cueca:L / M / Tanga,variant_other_formato cueca:L / S / Regular,variant_other_formato cueca:L / S / Tanga,variant_other_formato cueca:L / XL / Regular,variant_other_formato cueca:L / XL / Tanga,variant_other_formato cueca:L / XS / Regular,variant_other_formato cueca:L / XS / Tanga,variant_other_formato cueca:L / XXS / Regular,variant_other_formato cueca:L / XXS / Tanga,variant_other_formato cueca:M / L / Regular,variant_other_formato cueca:M / L / Tanga,variant_other_formato cueca:M / M / Regular,variant_other_formato cueca:M / M / Tanga,variant_other_formato cueca:M / S / Regular,variant_other_formato cueca:M / S / Tanga,variant_other_formato cueca:M / XL / Regular,variant_other_formato cueca:M / XL / Tanga,variant_other_formato cueca:M / XS / Regular,variant_other_formato cueca:M / XS / Tanga,variant_other_formato cueca:M / XXS / Regular,variant_other_formato cueca:M / XXS / Tanga,variant_other_formato cueca:S / L / Regular,variant_other_formato cueca:S / L / Tanga,variant_other_formato cueca:S / M / Regular,variant_other_formato cueca:S / M / Tanga,variant_other_formato cueca:S / S / Regular,variant_other_formato cueca:S / S / Tanga,variant_other_formato cueca:S / XL / Regular,variant_other_formato cueca:S / XL / Tanga,variant_other_formato cueca:S / XS / Regular,variant_other_formato cueca:S / XS / Tanga,variant_other_formato cueca:S / XXS / Regular,variant_other_formato cueca:S / XXS / Tanga,variant_other_formato cueca:XL / L / Regular,variant_other_formato cueca:XL / L / Tanga,variant_other_formato cueca:XL / M / Regular,variant_other_formato cueca:XL / M / Tanga,variant_other_formato cueca:XL / S / Regular,variant_other_formato cueca:XL / S / Tanga,variant_other_formato cueca:XL / XL / Regular,variant_other_formato cueca:XL / XL / Tanga,variant_other_formato cueca:XL / XS / Regular,variant_other_formato cueca:XL / XS / Tanga,variant_other_formato cueca:XS / L / Regular,variant_other_formato cueca:XS / L / Tanga,variant_other_formato cueca:XS / M / Regular,variant_other_formato cueca:XS / M / Tanga,variant_other_formato cueca:XS / S / Regular,variant_other_formato cueca:XS / S / Tanga,variant_other_formato cueca:XS / XL / Regular,variant_other_formato cueca:XS / XL / Tanga,variant_other_formato cueca:XS / XS / Regular,variant_other_formato cueca:XS / XS / Tanga,variant_other_formato cueca:XS / XXS / Regular,variant_other_formato cueca:XS / XXS / Tanga,variant_other_formato cueca:XXS / L / Regular,variant_other_formato cueca:XXS / L / Tanga,variant_other_formato cueca:XXS / M / Regular,variant_other_formato cueca:XXS / M / Tanga,variant_other_formato cueca:XXS / S / Regular,variant_other_formato cueca:XXS / S / Tanga,variant_other_formato cueca:XXS / XS / Regular,variant_other_formato cueca:XXS / XS / Tanga,variant_other_formato cueca:XXS / XXS / Regular,variant_other_formato cueca:XXS / XXS / Tanga,variant_other_formato:L / Regular,variant_other_formato:L / Tanga,variant_other_formato:M / Regular,variant_other_formato:M / Tanga,variant_other_formato:S / Regular,variant_other_formato:S / Tanga,variant_other_formato:XL / Regular,variant_other_formato:XL / Tanga,variant_other_formato:XS / Regular,variant_other_formato:XS / Tanga,variant_other_modelo:Iphone 11,variant_other_modelo:Iphone 11/12 Pro,variant_other_modelo:Iphone 12 Pro Max,variant_other_modelo:Iphone 13,variant_other_modelo:Iphone 13 Pro,variant_other_modelo:Iphone 13 Pro Max,variant_other_modelo:Iphone 14,variant_other_modelo:Iphone 14 Pro,variant_other_modelo:Iphone 14 Pro Max,variant_other_modelo:Iphone 14/15 Plus,variant_other_modelo:Iphone 15,variant_other_modelo:Iphone 15 Pro,variant_other_modelo:Iphone 15 Pro Max,variant_other_modelo:Iphone 16,variant_other_modelo:Iphone 16 Plus,variant_other_modelo:Iphone 16 Pro,variant_other_modelo:Iphone 16 Pro Max,variant_other_padrão:CINZA / L,variant_other_padrão:CINZA / M,variant_other_padrão:CINZA / S,variant_other_padrão:ROSA / L,variant_other_padrão:ROSA / M,variant_other_padrão:ROSA / S,variant_other_tamanho cueca:L / L,variant_other_tamanho cueca:L / L / Regular,variant_other_tamanho cueca:L / L / Tanga,variant_other_tamanho cueca:L / M,variant_other_tamanho cueca:L / M / Regular,variant_other_tamanho cueca:L / M / Tanga,variant_other_tamanho cueca:L / S,variant_other_tamanho cueca:L / S / Regular,variant_other_tamanho cueca:L / S / Tanga,variant_other_tamanho cueca:L / XL,variant_other_tamanho cueca:L / XL / Regular,variant_other_tamanho cueca:L / XL / Tanga,variant_other_tamanho cueca:L / XS,variant_other_tamanho cueca:L / XS / Regular,variant_other_tamanho cueca:L / XS / Tanga,variant_other_tamanho cueca:L / XXS / Regular,variant_other_tamanho cueca:L / XXS / Tanga,variant_other_tamanho cueca:M / L,variant_other_tamanho cueca:M / L / Regular,variant_other_tamanho cueca:M / L / Tanga,variant_other_tamanho cueca:M / M,variant_other_tamanho cueca:M / M / Regular,variant_other_tamanho cueca:M / M / Tanga,variant_other_tamanho cueca:M / S,variant_other_tamanho cueca:M / S / Regular,variant_other_tamanho cueca:M / S / Tanga,variant_other_tamanho cueca:M / XL,variant_other_tamanho cueca:M / XL / Regular,variant_other_tamanho cueca:M / XL / Tanga,variant_other_tamanho cueca:M / XS,variant_other_tamanho cueca:M / XS / Regular,variant_other_tamanho cueca:M / XS / Tanga,variant_other_tamanho cueca:M / XXS / Regular,variant_other_tamanho cueca:M / XXS / Tanga,variant_other_tamanho cueca:S / L,variant_other_tamanho cueca:S / L / Regular,variant_other_tamanho cueca:S / L / Tanga,variant_other_tamanho cueca:S / M,variant_other_tamanho cueca:S / M / Regular,variant_other_tamanho cueca:S / M / Tanga,variant_other_tamanho cueca:S / S,variant_other_tamanho cueca:S / S / Regular,variant_other_tamanho cueca:S / S / Tanga,variant_other_tamanho cueca:S / XL,variant_other_tamanho cueca:S / XL / Regular,variant_other_tamanho cueca:S / XL / Tanga,variant_other_tamanho cueca:S / XS,variant_other_tamanho cueca:S / XS / Regular,variant_other_tamanho cueca:S / XS / Tanga,variant_other_tamanho cueca:S / XXS / Regular,variant_other_tamanho cueca:S / XXS / Tanga,variant_other_tamanho cueca:XL / L,variant_other_tamanho cueca:XL / L / Regular,variant_other_tamanho cueca:XL / L / Tanga,variant_other_tamanho cueca:XL / M,variant_other_tamanho cueca:XL / M / Regular,variant_other_tamanho cueca:XL / M / Tanga,variant_other_tamanho cueca:XL / S,variant_other_tamanho cueca:XL / S / Regular,variant_other_tamanho cueca:XL / S / Tanga,variant_other_tamanho cueca:XL / XL,variant_other_tamanho cueca:XL / XL / Regular,variant_other_tamanho cueca:XL / XL / Tanga,variant_other_tamanho cueca:XL / XS,variant_other_tamanho cueca:XL / XS / Regular,variant_other_tamanho cueca:XL / XS / Tanga,variant_other_tamanho cueca:XS / L,variant_other_tamanho cueca:XS / L / Regular,variant_other_tamanho cueca:XS / L / Tanga,variant_other_tamanho cueca:XS / M,variant_other_tamanho cueca:XS / M / Regular,variant_other_tamanho cueca:XS / M / Tanga,variant_other_tamanho cueca:XS / S,variant_other_tamanho cueca:XS / S / Regular,variant_other_tamanho cueca:XS / S / Tanga,variant_other_tamanho cueca:XS / XL,variant_other_tamanho cueca:XS / XL / Regular,variant_other_tamanho cueca:XS / XL / Tanga,variant_other_tamanho cueca:XS / XS,variant_other_tamanho cueca:XS / XS / Regular,variant_other_tamanho cueca:XS / XS / Tanga,variant_other_tamanho cueca:XS / XXS / Regular,variant_other_tamanho cueca:XS / XXS / Tanga,variant_other_tamanho cueca:XXS / L / Regular,variant_other_tamanho cueca:XXS / L / Tanga,variant_other_tamanho cueca:XXS / M / Regular,variant_other_tamanho cueca:XXS / M / Tanga,variant_other_tamanho cueca:XXS / S / Regular,variant_other_tamanho cueca:XXS / S / Tanga,variant_other_tamanho cueca:XXS / XS / Regular,variant_other_tamanho cueca:XXS / XS / Tanga,variant_other_tamanho cueca:XXS / XXS / Regular,variant_other_tamanho cueca:XXS / XXS / Tanga,variant_other_tamanho tanga:L / L,variant_other_tamanho tanga:L / M,variant_other_tamanho tanga:L / S,variant_other_tamanho tanga:L / XL,variant_other_tamanho tanga:L / XS,variant_other_tamanho tanga:M / L,variant_other_tamanho tanga:M / M,variant_other_tamanho tanga:M / S,variant_other_tamanho tanga:M / XL,variant_other_tamanho tanga:M / XS,variant_other_tamanho tanga:S / L,variant_other_tamanho tanga:S / M,variant_other_tamanho tanga:S / S,variant_other_tamanho tanga:S / XL,variant_other_tamanho tanga:S / XS,variant_other_tamanho tanga:XL / L,variant_other_tamanho tanga:XL / M,variant_other_tamanho tanga:XL / S,variant_other_tamanho tanga:XL / XL,variant_other_tamanho tanga:XL / XS,variant_other_tamanho tanga:XS / L,variant_other_tamanho tanga:XS / M,variant_other_tamanho tanga:XS / S,variant_other_tamanho tanga:XS / XL,variant_other_tamanho tanga:XS / XS,variant_other_tamanho top:L / L,variant_other_tamanho top:L / L / Regular,variant_other_tamanho top:L / L / Tanga,variant_other_tamanho top:L / M,variant_other_tamanho top:L / M / Regular,variant_other_tamanho top:L / M / Tanga,variant_other_tamanho top:L / S,variant_other_tamanho top:L / S / Regular,variant_other_tamanho top:L / S / Tanga,variant_other_tamanho top:L / XL,variant_other_tamanho top:L / XL / Regular,variant_other_tamanho top:L / XL / Tanga,variant_other_tamanho top:L / XS,variant_other_tamanho top:L / XS / Regular,variant_other_tamanho top:L / XS / Tanga,variant_other_tamanho top:L / XXS / Regular,variant_other_tamanho top:L / XXS / Tanga,variant_other_tamanho top:M / L,variant_other_tamanho top:M / L / Regular,variant_other_tamanho top:M / L / Tanga,variant_other_tamanho top:M / M,variant_other_tamanho top:M / M / Regular,variant_other_tamanho top:M / M / Tanga,variant_other_tamanho top:M / S,variant_other_tamanho top:M / S / Regular,variant_other_tamanho top:M / S / Tanga,variant_other_tamanho top:M / XL,variant_other_tamanho top:M / XL / Regular,variant_other_tamanho top:M / XL / Tanga,variant_other_tamanho top:M / XS,variant_other_tamanho top:M / XS / Regular,variant_other_tamanho top:M / XS / Tanga,variant_other_tamanho top:M / XXS / Regular,variant_other_tamanho top:M / XXS / Tanga,variant_other_tamanho top:S / L,variant_other_tamanho top:S / L / Regular,variant_other_tamanho top:S / L / Tanga,variant_other_tamanho top:S / M,variant_other_tamanho top:S / M / Regular,variant_other_tamanho top:S / M / Tanga,variant_other_tamanho top:S / S,variant_other_tamanho top:S / S / Regular,variant_other_tamanho top:S / S / Tanga,variant_other_tamanho top:S / XL,variant_other_tamanho top:S / XL / Regular,variant_other_tamanho top:S / XL / Tanga,variant_other_tamanho top:S / XS,variant_other_tamanho top:S / XS / Regular,variant_other_tamanho top:S / XS / Tanga,variant_other_tamanho top:S / XXS / Regular,variant_other_tamanho top:S / XXS / Tanga,variant_other_tamanho top:XL / L,variant_other_tamanho top:XL / L / Regular,variant_other_tamanho top:XL / L / Tanga,variant_other_tamanho top:XL / M,variant_other_tamanho top:XL / M / Regular,variant_other_tamanho top:XL / M / Tanga,variant_other_tamanho top:XL / S,variant_other_tamanho top:XL / S / Regular,variant_other_tamanho top:XL / S / Tanga,variant_other_tamanho top:XL / XL,variant_other_tamanho top:XL / XL / Regular,variant_other_tamanho top:XL / XL / Tanga,variant_other_tamanho top:XL / XS,variant_other_tamanho top:XL / XS / Regular,variant_other_tamanho top:XL / XS / Tanga,variant_other_tamanho top:XS / L,variant_other_tamanho top:XS / L / Regular,variant_other_tamanho top:XS / L / Tanga,variant_other_tamanho top:XS / M,variant_other_tamanho top:XS / M / Regular,variant_other_tamanho top:XS / M / Tanga,variant_other_tamanho top:XS / S,variant_other_tamanho top:XS / S / Regular,variant_other_tamanho top:XS / S / Tanga,variant_other_tamanho top:XS / XL,variant_other_tamanho top:XS / XL / Regular,variant_other_tamanho top:XS / XL / Tanga,variant_other_tamanho top:XS / XS,variant_other_tamanho top:XS / XS / Regular,variant_other_tamanho top:XS / XS / Tanga,variant_other_tamanho top:XS / XXS / Regular,variant_other_tamanho top:XS / XXS / Tanga,variant_other_tamanho top:XXS / L / Regular,variant_other_tamanho top:XXS / L / Tanga,variant_other_tamanho top:XXS / M / Regular,variant_other_tamanho top:XXS / M / Tanga,variant_other_tamanho top:XXS / S / Regular,variant_other_tamanho top:XXS / S / Tanga,variant_other_tamanho top:XXS / XS / Regular,variant_other_tamanho top:XXS / XS / Tanga,variant_other_tamanho top:XXS / XXS / Regular,variant_other_tamanho top:XXS / XXS / Tanga,variant_other_tamanho:12 MESES,variant_other_tamanho:12 MESES / Amarelo,variant_other_tamanho:12 MESES / Padrão,variant_other_tamanho:12 MESES / Terracota,variant_other_tamanho:24 MESES,variant_other_tamanho:24 MESES / Amarelo,variant_other_tamanho:24 MESES / Padrão,variant_other_tamanho:24 MESES / Terracota,variant_other_tamanho:48 MESES,variant_other_tamanho:48 MESES / Amarelo,variant_other_tamanho:48 MESES / Padrão,variant_other_tamanho:48 MESES / Terracota,variant_other_tamanho:CINZA / L,variant_other_tamanho:CINZA / M,variant_other_tamanho:CINZA / S,variant_other_tamanho:L,variant_other_tamanho:M,variant_other_tamanho:M/L,variant_other_tamanho:PRETO / L,variant_other_tamanho:PRETO / M,variant_other_tamanho:PRETO / S,variant_other_tamanho:ROSA / L,variant_other_tamanho:ROSA / M,variant_other_tamanho:ROSA / S,variant_other_tamanho:S,variant_other_tamanho:S/M,variant_other_tamanho:XL,variant_other_tamanho:XS,variant_other_title:Default Title,created_year,created_month,created_day,created_hour,days_since_first_product,created_season,is_recent_product,release_quarter_2022Q3,release_quarter_2022Q4,release_quarter_2023Q1,release_quarter_2023Q2,release_quarter_2023Q3,release_quarter_2023Q4,release_quarter_2024Q1,release_quarter_2024Q2,release_quarter_2024Q3,release_quarter_2024Q4,release_quarter_2025Q1,description_w2v_0,description_w2v_1,description_w2v_2,description_w2v_3,description_w2v_4,description_w2v_5,description_w2v_6,description_w2v_7,description_w2v_8,description_w2v_9,description_w2v_10,description_w2v_11,description_w2v_12,description_w2v_13,description_w2v_14,description_w2v_15,description_w2v_16,description_w2v_17,description_w2v_18,description_w2v_19,description_w2v_20,description_w2v_21,description_w2v_22,description_w2v_23,description_w2v_24,description_w2v_25,description_w2v_26,description_w2v_27,description_w2v_28,description_w2v_29,description_w2v_30,description_w2v_31,description_w2v_32,description_w2v_33,description_w2v_34,description_w2v_35,description_w2v_36,description_w2v_37,description_w2v_38,description_w2v_39,description_w2v_40,description_w2v_41,description_w2v_42,description_w2v_43,description_w2v_44,description_w2v_45,description_w2v_46,description_w2v_47,description_w2v_48,description_w2v_49,description_w2v_50,description_w2v_51,description_w2v_52,description_w2v_53,description_w2v_54,description_w2v_55,description_w2v_56,description_w2v_57,description_w2v_58,description_w2v_59,description_w2v_60,description_w2v_61,description_w2v_62,description_w2v_63,description_w2v_64,description_w2v_65,description_w2v_66,description_w2v_67,description_w2v_68,description_w2v_69,description_w2v_70,description_w2v_71,description_w2v_72,description_w2v_73,description_w2v_74,description_w2v_75,description_w2v_76,description_w2v_77,description_w2v_78,description_w2v_79,description_w2v_80,description_w2v_81,description_w2v_82,description_w2v_83,description_w2v_84,description_w2v_85,description_w2v_86,description_w2v_87,description_w2v_88,description_w2v_89,description_w2v_90,description_w2v_91,description_w2v_92,description_w2v_93,description_w2v_94,description_w2v_95,description_w2v_96,description_w2v_97,description_w2v_98,description_w2v_99
ATHENA LACE BACK BRAZILIAN,gid://shopify/Product/7830854664419,athena-lace-back-brazilian,0.0,0.0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0718232044198895,0.0718232044198895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.6363636363636364,0.6428571428571428,0.1428571428571429,0.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,-0.0053866967,0.18063068,0.0051427144,0.012081002,0.06181992,-0.23445717,0.020639809,0.2751678,-0.13429233,-0.1240847,0.00326662,-0.15071955,0.0005121101,0.016101303,0.03615069,-0.053323623,-0.0075916955,-0.09717666,-0.011296902,-0.2324798,0.03752502,-0.013430587,0.06096963,-0.045317207,-0.048982203,0.07256228,-0.0594973,0.012474867,-0.13477916,-0.033759635,0.07276803,-0.026289877,0.07314431,-0.021967772,-0.03231548,0.10609033,0.027541187,-0.090216905,-0.05183957,-0.20409954,-0.011097783,-0.120262146,-0.110106595,-0.037585612,0.10616019,0.04055979,-0.011866057,-0.04719926,0.12349454,0.0035702724,0.048592154,-0.08507622,0.049850807,-0.04844884,0.0074360454,0.017622167,-0.061357614,-0.015545568,-0.12879178,0.055827558,0.14393213,0.005076729,0.07321978,-0.035099726,-0.13249595,0.13975458,0.06314793,0.094904914,-0.15801315,0.19711822,-0.16222006,0.0977059,0.112105735,-0.051226925,0.16180803,0.11751958,-0.03133805,-0.029137867,-0.037975155,0.024722314,0.030900903,0.067925,-0.13878043,0.18407111,-0.043203507,-0.06159221,0.11301004,0.057192408,0.11696913,-0.064222604,0.17780684,0.14687166,0.033006486,0.09865998,0.23163633,0.039848536,0.041133914,-0.08637988,-0.020039026,-0.17953074
