product_title,product_id,reviews_rating,reviews_rating_count,custom_cor,metafield_shopify--discovery--product_recommendation_related_products_display_ahead,metafield_shopify--discovery--product_recommendation_related_products_display_only_manual,metafield_shopify_fabric_angora_bamboo,metafield_shopify_age-group_adults,metafield_shopify_target-gender_unisex,metafield_shopify_accessory-size_one_size,metafield_shopify_headwear-features_adjustable_fit,metafield_shopify_size_one_size,metafield_shopify_size_s_m_m_l,metafield_shopify_size_xs_s_m_l_xl,metafield_shopify_size_xs_s_m_l,metafield_shopify_size_xs_s_s_m_m_l,metafield_shopify_size_xxs_s_m_l,metafield_shopify_neckline_round,product_type_,product_type_Biquínis,product_type_Bonés,product_type_Colete,product_type_Crop Top,product_type_Dress,product_type_Fato de Banho,product_type_Hair Band,product_type_Hoodie,product_type_Jumpsuit,product_type_Kimono,product_type_Leggings,product_type_Lenços,product_type_Robe,product_type_Scrunchie,product_type_Shirt,product_type_Shorts,product_type_Skirt,product_type_Sleepsilk mask,product_type_Sweatpants,product_type_Sweatshirt,product_type_T-Shirt,product_type_Top,product_type_Tote Bag,product_type_Triquinis,product_type_Trousers,product_type_Zip-up hoodie,tag_satin_shirt,tag_satin_trousers,tag_sweatshirt_conj,collections_ACESSÓRIOS,collections_All,collections_BIQUÍNIS,collections_BONÉS E CHAPÉUS,collections_FW'23 | ACTIVEWEAR & PADEL COLLECTION 🎾,collections_FW'23 | LOUNGEWEAR COLLECTION,collections_FW'23 | SLEEPWEAR COLLECTION,collections_FW’24 | BOTTOMS,collections_FW’24 | TOPS,collections_FW’24 | TRACKSUIT COLLECTION,collections_KIDS,collections_LENÇOS,collections_LINGERIE COLLECTION,collections_OS MAIS PROCURADOS,collections_OS MAIS VENDIDOS,collections_OUTLET,collections_SCRUNCHIES,collections_SS'24 | EASYWEAR,collections_SS'24 | RJ COLLECTION 🇧🇷,collections_SS'25 | BIQUÍNIS,collections_SS'25 | EASYWEAR,collections_SS'25 | HAWAII COLLECTION | 1ST DROP 🇺🇸,collections_SS'25 | HAWAII COLLECTION 🇺🇸,collections_Smart Products Filter Index - Do not delete,collections_TRACKSUITS | LIMITED EDITION!,collections_TRIQUÍNIS & FATOS DE BANHO,vendor_Missus,vendor_missusstore,min_price,max_price,has_discount,variant_size_L,variant_size_L / Regular,variant_size_L / Tanga,variant_size_M,variant_size_M / Regular,variant_size_M / Tanga,variant_size_M/L,variant_size_S,variant_size_S / Regular,variant_size_S / Tanga,variant_size_S/M,variant_size_XL,variant_size_XL / Regular,variant_size_XL / Tanga,variant_size_XS,variant_size_XS / Regular,variant_size_XS / Tanga,variant_size_XS/S,variant_color_AZUL CLARO,variant_color_BRANCO SUJO,variant_color_Black,variant_color_Blue,variant_color_CASTANHO,variant_color_CINZA,variant_color_CINZA CLARO,variant_color_Off-white,variant_color_PRETO,variant_color_PRETO / L,variant_color_PRETO / M,variant_color_PRETO / S,variant_color_ROSA,variant_color_TAUPE,variant_color_VERDE MENTA,variant_color_VERDE SECO,variant_color_Warm-beige,variant_other_folho:12 MESES / Amarelo,variant_other_folho:12 MESES / Padrão,variant_other_folho:12 MESES / Terracota,variant_other_folho:24 MESES / Amarelo,variant_other_folho:24 MESES / Padrão,variant_other_folho:24 MESES / Terracota,variant_other_folho:48 MESES / Amarelo,variant_other_folho:48 MESES / Padrão,variant_other_folho:48 MESES / Terracota,variant_other_formato cueca:L / L / Regular,variant_other_formato cueca:L / L / Tanga,variant_other_formato cueca:L / M / Regular,variant_other_formato cueca:L / M / Tanga,variant_other_formato cueca:L / S / Regular,variant_other_formato cueca:L / S / Tanga,variant_other_formato cueca:L / XL / Regular,variant_other_formato cueca:L / XL / Tanga,variant_other_formato cueca:L / XS / Regular,variant_other_formato cueca:L / XS / Tanga,variant_other_formato cueca:L / XXS / Regular,variant_other_formato cueca:L / XXS / Tanga,variant_other_formato cueca:M / L / Regular,variant_other_formato cueca:M / L / Tanga,variant_other_formato cueca:M / M / Regular,variant_other_formato cueca:M / M / Tanga,variant_other_formato cueca:M / S / Regular,variant_other_formato cueca:M / S / Tanga,variant_other_formato cueca:M / XL / Regular,variant_other_formato cueca:M / XL / Tanga,variant_other_formato cueca:M / XS / Regular,variant_other_formato cueca:M / XS / Tanga,variant_other_formato cueca:M / XXS / Regular,variant_other_formato cueca:M / XXS / Tanga,variant_other_formato cueca:S / L / Regular,variant_other_formato cueca:S / L / Tanga,variant_other_formato cueca:S / M / Regular,variant_other_formato cueca:S / M / Tanga,variant_other_formato cueca:S / S / Regular,variant_other_formato cueca:S / S / Tanga,variant_other_formato cueca:S / XL / Regular,variant_other_formato cueca:S / XL / Tanga,variant_other_formato cueca:S / XS / Regular,variant_other_formato cueca:S / XS / Tanga,variant_other_formato cueca:S / XXS / Regular,variant_other_formato cueca:S / XXS / Tanga,variant_other_formato cueca:XL / L / Regular,variant_other_formato cueca:XL / L / Tanga,variant_other_formato cueca:XL / M / Regular,variant_other_formato cueca:XL / M / Tanga,variant_other_formato cueca:XL / S / Regular,variant_other_formato cueca:XL / S / Tanga,variant_other_formato cueca:XL / XL / Regular,variant_other_formato cueca:XL / XL / Tanga,variant_other_formato cueca:XL / XS / Regular,variant_other_formato cueca:XL / XS / Tanga,variant_other_formato cueca:XS / L / Regular,variant_other_formato cueca:XS / L / Tanga,variant_other_formato cueca:XS / M / Regular,variant_other_formato cueca:XS / M / Tanga,variant_other_formato cueca:XS / S / Regular,variant_other_formato cueca:XS / S / Tanga,variant_other_formato cueca:XS / XL / Regular,variant_other_formato cueca:XS / XL / Tanga,variant_other_formato cueca:XS / XS / Regular,variant_other_formato cueca:XS / XS / Tanga,variant_other_formato cueca:XS / XXS / Regular,variant_other_formato cueca:XS / XXS / Tanga,variant_other_formato cueca:XXS / L / Regular,variant_other_formato cueca:XXS / L / Tanga,variant_other_formato cueca:XXS / M / Regular,variant_other_formato cueca:XXS / M / Tanga,variant_other_formato cueca:XXS / S / Regular,variant_other_formato cueca:XXS / S / Tanga,variant_other_formato cueca:XXS / XS / Regular,variant_other_formato cueca:XXS / XS / Tanga,variant_other_formato cueca:XXS / XXS / Regular,variant_other_formato cueca:XXS / XXS / Tanga,variant_other_formato:L / Regular,variant_other_formato:L / Tanga,variant_other_formato:M / Regular,variant_other_formato:M / Tanga,variant_other_formato:S / Regular,variant_other_formato:S / Tanga,variant_other_formato:XL / Regular,variant_other_formato:XL / Tanga,variant_other_formato:XS / Regular,variant_other_formato:XS / Tanga,variant_other_padrão:CINZA / L,variant_other_padrão:CINZA / M,variant_other_padrão:CINZA / S,variant_other_padrão:ROSA / L,variant_other_padrão:ROSA / M,variant_other_padrão:ROSA / S,variant_other_tamanho cueca:L / L,variant_other_tamanho cueca:L / L / Regular,variant_other_tamanho cueca:L / L / Tanga,variant_other_tamanho cueca:L / M,variant_other_tamanho cueca:L / M / Regular,variant_other_tamanho cueca:L / M / Tanga,variant_other_tamanho cueca:L / S,variant_other_tamanho cueca:L / S / Regular,variant_other_tamanho cueca:L / S / Tanga,variant_other_tamanho cueca:L / XL,variant_other_tamanho cueca:L / XL / Regular,variant_other_tamanho cueca:L / XL / Tanga,variant_other_tamanho cueca:L / XS,variant_other_tamanho cueca:L / XS / Regular,variant_other_tamanho cueca:L / XS / Tanga,variant_other_tamanho cueca:L / XXS / Regular,variant_other_tamanho cueca:L / XXS / Tanga,variant_other_tamanho cueca:M / L,variant_other_tamanho cueca:M / L / Regular,variant_other_tamanho cueca:M / L / Tanga,variant_other_tamanho cueca:M / M,variant_other_tamanho cueca:M / M / Regular,variant_other_tamanho cueca:M / M / Tanga,variant_other_tamanho cueca:M / S,variant_other_tamanho cueca:M / S / Regular,variant_other_tamanho cueca:M / S / Tanga,variant_other_tamanho cueca:M / XL,variant_other_tamanho cueca:M / XL / Regular,variant_other_tamanho cueca:M / XL / Tanga,variant_other_tamanho cueca:M / XS,variant_other_tamanho cueca:M / XS / Regular,variant_other_tamanho cueca:M / XS / Tanga,variant_other_tamanho cueca:M / XXS / Regular,variant_other_tamanho cueca:M / XXS / Tanga,variant_other_tamanho cueca:S / L,variant_other_tamanho cueca:S / L / Regular,variant_other_tamanho cueca:S / L / Tanga,variant_other_tamanho cueca:S / M,variant_other_tamanho cueca:S / M / Regular,variant_other_tamanho cueca:S / M / Tanga,variant_other_tamanho cueca:S / S,variant_other_tamanho cueca:S / S / Regular,variant_other_tamanho cueca:S / S / Tanga,variant_other_tamanho cueca:S / XL,variant_other_tamanho cueca:S / XL / Regular,variant_other_tamanho cueca:S / XL / Tanga,variant_other_tamanho cueca:S / XS,variant_other_tamanho cueca:S / XS / Regular,variant_other_tamanho cueca:S / XS / Tanga,variant_other_tamanho cueca:S / XXS / Regular,variant_other_tamanho cueca:S / XXS / Tanga,variant_other_tamanho cueca:XL / L,variant_other_tamanho cueca:XL / L / Regular,variant_other_tamanho cueca:XL / L / Tanga,variant_other_tamanho cueca:XL / M,variant_other_tamanho cueca:XL / M / Regular,variant_other_tamanho cueca:XL / M / Tanga,variant_other_tamanho cueca:XL / S,variant_other_tamanho cueca:XL / S / Regular,variant_other_tamanho cueca:XL / S / Tanga,variant_other_tamanho cueca:XL / XL,variant_other_tamanho cueca:XL / XL / Regular,variant_other_tamanho cueca:XL / XL / Tanga,variant_other_tamanho cueca:XL / XS,variant_other_tamanho cueca:XL / XS / Regular,variant_other_tamanho cueca:XL / XS / Tanga,variant_other_tamanho cueca:XS / L,variant_other_tamanho cueca:XS / L / Regular,variant_other_tamanho cueca:XS / L / Tanga,variant_other_tamanho cueca:XS / M,variant_other_tamanho cueca:XS / M / Regular,variant_other_tamanho cueca:XS / M / Tanga,variant_other_tamanho cueca:XS / S,variant_other_tamanho cueca:XS / S / Regular,variant_other_tamanho cueca:XS / S / Tanga,variant_other_tamanho cueca:XS / XL,variant_other_tamanho cueca:XS / XL / Regular,variant_other_tamanho cueca:XS / XL / Tanga,variant_other_tamanho cueca:XS / XS,variant_other_tamanho cueca:XS / XS / Regular,variant_other_tamanho cueca:XS / XS / Tanga,variant_other_tamanho cueca:XS / XXS / Regular,variant_other_tamanho cueca:XS / XXS / Tanga,variant_other_tamanho cueca:XXS / L / Regular,variant_other_tamanho cueca:XXS / L / Tanga,variant_other_tamanho cueca:XXS / M / Regular,variant_other_tamanho cueca:XXS / M / Tanga,variant_other_tamanho cueca:XXS / S / Regular,variant_other_tamanho cueca:XXS / S / Tanga,variant_other_tamanho cueca:XXS / XS / Regular,variant_other_tamanho cueca:XXS / XS / Tanga,variant_other_tamanho cueca:XXS / XXS / Regular,variant_other_tamanho cueca:XXS / XXS / Tanga,variant_other_tamanho tanga:L / L,variant_other_tamanho tanga:L / M,variant_other_tamanho tanga:L / S,variant_other_tamanho tanga:L / XL,variant_other_tamanho tanga:L / XS,variant_other_tamanho tanga:M / L,variant_other_tamanho tanga:M / M,variant_other_tamanho tanga:M / S,variant_other_tamanho tanga:M / XL,variant_other_tamanho tanga:M / XS,variant_other_tamanho tanga:S / L,variant_other_tamanho tanga:S / M,variant_other_tamanho tanga:S / S,variant_other_tamanho tanga:S / XL,variant_other_tamanho tanga:S / XS,variant_other_tamanho tanga:XL / L,variant_other_tamanho tanga:XL / M,variant_other_tamanho tanga:XL / S,variant_other_tamanho tanga:XL / XL,variant_other_tamanho tanga:XL / XS,variant_other_tamanho tanga:XS / L,variant_other_tamanho tanga:XS / M,variant_other_tamanho tanga:XS / S,variant_other_tamanho tanga:XS / XL,variant_other_tamanho tanga:XS / XS,variant_other_tamanho top:L / L,variant_other_tamanho top:L / L / Regular,variant_other_tamanho top:L / L / Tanga,variant_other_tamanho top:L / M,variant_other_tamanho top:L / M / Regular,variant_other_tamanho top:L / M / Tanga,variant_other_tamanho top:L / S,variant_other_tamanho top:L / S / Regular,variant_other_tamanho top:L / S / Tanga,variant_other_tamanho top:L / XL,variant_other_tamanho top:L / XL / Regular,variant_other_tamanho top:L / XL / Tanga,variant_other_tamanho top:L / XS,variant_other_tamanho top:L / XS / Regular,variant_other_tamanho top:L / XS / Tanga,variant_other_tamanho top:L / XXS / Regular,variant_other_tamanho top:L / XXS / Tanga,variant_other_tamanho top:M / L,variant_other_tamanho top:M / L / Regular,variant_other_tamanho top:M / L / Tanga,variant_other_tamanho top:M / M,variant_other_tamanho top:M / M / Regular,variant_other_tamanho top:M / M / Tanga,variant_other_tamanho top:M / S,variant_other_tamanho top:M / S / Regular,variant_other_tamanho top:M / S / Tanga,variant_other_tamanho top:M / XL,variant_other_tamanho top:M / XL / Regular,variant_other_tamanho top:M / XL / Tanga,variant_other_tamanho top:M / XS,variant_other_tamanho top:M / XS / Regular,variant_other_tamanho top:M / XS / Tanga,variant_other_tamanho top:M / XXS / Regular,variant_other_tamanho top:M / XXS / Tanga,variant_other_tamanho top:S / L,variant_other_tamanho top:S / L / Regular,variant_other_tamanho top:S / L / Tanga,variant_other_tamanho top:S / M,variant_other_tamanho top:S / M / Regular,variant_other_tamanho top:S / M / Tanga,variant_other_tamanho top:S / S,variant_other_tamanho top:S / S / Regular,variant_other_tamanho top:S / S / Tanga,variant_other_tamanho top:S / XL,variant_other_tamanho top:S / XL / Regular,variant_other_tamanho top:S / XL / Tanga,variant_other_tamanho top:S / XS,variant_other_tamanho top:S / XS / Regular,variant_other_tamanho top:S / XS / Tanga,variant_other_tamanho top:S / XXS / Regular,variant_other_tamanho top:S / XXS / Tanga,variant_other_tamanho top:XL / L,variant_other_tamanho top:XL / L / Regular,variant_other_tamanho top:XL / L / Tanga,variant_other_tamanho top:XL / M,variant_other_tamanho top:XL / M / Regular,variant_other_tamanho top:XL / M / Tanga,variant_other_tamanho top:XL / S,variant_other_tamanho top:XL / S / Regular,variant_other_tamanho top:XL / S / Tanga,variant_other_tamanho top:XL / XL,variant_other_tamanho top:XL / XL / Regular,variant_other_tamanho top:XL / XL / Tanga,variant_other_tamanho top:XL / XS,variant_other_tamanho top:XL / XS / Regular,variant_other_tamanho top:XL / XS / Tanga,variant_other_tamanho top:XS / L,variant_other_tamanho top:XS / L / Regular,variant_other_tamanho top:XS / L / Tanga,variant_other_tamanho top:XS / M,variant_other_tamanho top:XS / M / Regular,variant_other_tamanho top:XS / M / Tanga,variant_other_tamanho top:XS / S,variant_other_tamanho top:XS / S / Regular,variant_other_tamanho top:XS / S / Tanga,variant_other_tamanho top:XS / XL,variant_other_tamanho top:XS / XL / Regular,variant_other_tamanho top:XS / XL / Tanga,variant_other_tamanho top:XS / XS,variant_other_tamanho top:XS / XS / Regular,variant_other_tamanho top:XS / XS / Tanga,variant_other_tamanho top:XS / XXS / Regular,variant_other_tamanho top:XS / XXS / Tanga,variant_other_tamanho top:XXS / L / Regular,variant_other_tamanho top:XXS / L / Tanga,variant_other_tamanho top:XXS / M / Regular,variant_other_tamanho top:XXS / M / Tanga,variant_other_tamanho top:XXS / S / Regular,variant_other_tamanho top:XXS / S / Tanga,variant_other_tamanho top:XXS / XS / Regular,variant_other_tamanho top:XXS / XS / Tanga,variant_other_tamanho top:XXS / XXS / Regular,variant_other_tamanho top:XXS / XXS / Tanga,variant_other_tamanho:12 MESES,variant_other_tamanho:12 MESES / Amarelo,variant_other_tamanho:12 MESES / Padrão,variant_other_tamanho:12 MESES / Terracota,variant_other_tamanho:24 MESES,variant_other_tamanho:24 MESES / Amarelo,variant_other_tamanho:24 MESES / Padrão,variant_other_tamanho:24 MESES / Terracota,variant_other_tamanho:48 MESES,variant_other_tamanho:48 MESES / Amarelo,variant_other_tamanho:48 MESES / Padrão,variant_other_tamanho:48 MESES / Terracota,variant_other_tamanho:CINZA / L,variant_other_tamanho:CINZA / M,variant_other_tamanho:CINZA / S,variant_other_tamanho:L,variant_other_tamanho:M,variant_other_tamanho:M/L,variant_other_tamanho:PRETO / L,variant_other_tamanho:PRETO / M,variant_other_tamanho:PRETO / S,variant_other_tamanho:ROSA / L,variant_other_tamanho:ROSA / M,variant_other_tamanho:ROSA / S,variant_other_tamanho:S,variant_other_tamanho:S/M,variant_other_tamanho:XL,variant_other_tamanho:XS,variant_other_title:Default Title,created_year,created_month,created_day,created_hour,days_since_first_product,created_season,is_recent_product,release_quarter_2022Q3,release_quarter_2022Q4,release_quarter_2023Q1,release_quarter_2023Q2,release_quarter_2023Q3,release_quarter_2023Q4,release_quarter_2024Q1,release_quarter_2024Q2,release_quarter_2024Q3,release_quarter_2024Q4,release_quarter_2025Q1,description_w2v_0,description_w2v_1,description_w2v_2,description_w2v_3,description_w2v_4,description_w2v_5,description_w2v_6,description_w2v_7,description_w2v_8,description_w2v_9,description_w2v_10,description_w2v_11,description_w2v_12,description_w2v_13,description_w2v_14,description_w2v_15,description_w2v_16,description_w2v_17,description_w2v_18,description_w2v_19,description_w2v_20,description_w2v_21,description_w2v_22,description_w2v_23,description_w2v_24,description_w2v_25,description_w2v_26,description_w2v_27,description_w2v_28,description_w2v_29,description_w2v_30,description_w2v_31,description_w2v_32,description_w2v_33,description_w2v_34,description_w2v_35,description_w2v_36,description_w2v_37,description_w2v_38,description_w2v_39,description_w2v_40,description_w2v_41,description_w2v_42,description_w2v_43,description_w2v_44,description_w2v_45,description_w2v_46,description_w2v_47,description_w2v_48,description_w2v_49,description_w2v_50,description_w2v_51,description_w2v_52,description_w2v_53,description_w2v_54,description_w2v_55,description_w2v_56,description_w2v_57,description_w2v_58,description_w2v_59,description_w2v_60,description_w2v_61,description_w2v_62,description_w2v_63,description_w2v_64,description_w2v_65,description_w2v_66,description_w2v_67,description_w2v_68,description_w2v_69,description_w2v_70,description_w2v_71,description_w2v_72,description_w2v_73,description_w2v_74,description_w2v_75,description_w2v_76,description_w2v_77,description_w2v_78,description_w2v_79,description_w2v_80,description_w2v_81,description_w2v_82,description_w2v_83,description_w2v_84,description_w2v_85,description_w2v_86,description_w2v_87,description_w2v_88,description_w2v_89,description_w2v_90,description_w2v_91,description_w2v_92,description_w2v_93,description_w2v_94,description_w2v_95,description_w2v_96,description_w2v_97,description_w2v_98,description_w2v_99
ATHENA LACE BACK BRAZILIAN,gid://shopify/Product/7830854664419,0.0,0.0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0718232044198895,0.0718232044198895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.6363636363636364,0.6428571428571428,0.1428571428571429,0.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,-0.09002131,0.13345179,-0.0472085,0.0076437793,0.18827517,-0.26821172,0.14259312,0.34573394,-0.15850618,-0.096586965,-0.100323305,-0.33988798,-0.022296032,-0.065808155,0.06424415,-0.14859343,0.059642833,-0.1321036,-0.06768559,-0.3789167,0.00433363,0.044736527,0.047361452,-0.17159116,-0.043406434,0.14660996,-0.1918806,-0.13489613,-0.21690552,0.06931045,0.08751111,0.1438646,0.106993444,0.015063218,-0.2282532,0.29091525,-0.19516183,-0.22313859,0.013381033,-0.4180315,0.13058145,-0.18262857,-0.14815307,-0.029996479,0.2126464,-0.030591471,-0.043665852,-0.011145641,0.037294894,-0.049436655,0.022840863,-0.30125478,0.30728817,0.039594904,-0.090631336,0.10817096,-0.15283604,0.063368686,-0.25626227,0.13118857,0.2398032,0.048722003,0.16624293,-0.028274588,-0.10918635,0.24853678,0.09181452,0.2977782,-0.2411561,0.18121925,-0.1230066,0.16043112,0.14777261,-0.2082103,0.17854795,0.2125301,-0.06787531,-0.026598988,-0.07021517,-0.09133482,-0.017739933,-0.01557117,-0.26612338,0.3559225,-0.084326774,-0.058677707,0.34233135,0.1829507,0.22928768,-0.18703462,0.36012134,0.1282619,-0.01491646,0.16929789,0.2589723,0.1439653,0.075324275,-0.09008214,0.2377953,-0.17282069
ATHENA TRIANGLE LACE BRA,gid://shopify/Product/7830855254243,0.0,0.0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.14917127071823205,0.14917127071823205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.6363636363636364,0.6428571428571428,0.1428571428571429,3.2072548301627813e-07,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,-0.07177439,0.1070473,-0.038427945,0.00620701,0.15165207,-0.21832088,0.115630284,0.28170577,-0.1280329,-0.07814392,-0.0803731,-0.2737802,-0.016825188,-0.054404102,0.051090598,-0.12150351,0.050071314,-0.110277876,-0.05437431,-0.3079704,0.0028586462,0.037885472,0.041437108,-0.1391739,-0.034627542,0.12030437,-0.15644136,-0.11053394,-0.17570347,0.055162758,0.07041982,0.1169938,0.0877362,0.011714717,-0.18656316,0.23745266,-0.16157864,-0.18293265,0.010248376,-0.34067446,0.10526502,-0.14766979,-0.12104036,-0.026869059,0.17381442,-0.026394567,-0.03546616,-0.008464456,0.031120906,-0.041314628,0.018420279,-0.24398847,0.24884395,0.032120124,-0.074657984,0.08564386,-0.124751024,0.049226698,-0.20698762,0.10574436,0.1965242,0.038901746,0.13603394,-0.021974761,-0.0885234,0.20291431,0.075039685,0.2422275,-0.19791482,0.1464239,-0.09906435,0.13079143,0.120749414,-0.1685555,0.14385304,0.17155513,-0.055346932,-0.021762578,-0.05658093,-0.075002015,-0.014905234,-0.012571048,-0.21600933,0.28968492,-0.06827527,-0.047742218,0.27868164,0.1488981,0.18760815,-0.15189369,0.29229674,0.10361093,-0.011641606,0.13656856,0.21050048,0.117383465,0.061188925,-0.07339332,0.19448145,-0.13949703
