product_title,product_id,vendor,description,handle,product_type,is_gift_card,available_for_sale,tags,collections,variants,metafields,metafields_config,createdAt
ATHENA LACE BACK BRAZILIAN,gid://shopify/Product/7830854664419,missusstore,Data de Promoção: de 24 de Fevereiro a 31 de Março de 2025. Colecção Lingerie & Sleepwear Fall/Winter 2020 Cueca rendada com cetim na frente. A modelo está a utilizar o tamanho S.,athena-lace-back-brazilian,,False,True,[],"[{'id': 'gid://shopify/Collection/409342902499', 'handle': 'lingerie-amp-sleepwear', 'title': 'LINGERIE COLLECTION'}, {'id': 'gid://shopify/Collection/597273051477', 'handle': 'globofilter-best-selling-products-index', 'title': 'Smart Products Filter Index - Do not delete'}, {'id': 'gid://shopify/Collection/618883875157', 'handle': 'all', 'title': 'All'}]","[{'id': 'gid://shopify/ProductVariant/43249953013987', 'title': 'ROSA / S', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '22.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249952981219', 'title': 'ROSA / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '22.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249952948451', 'title': 'ROSA / L', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '22.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249953112291', 'title': 'CINZA / S', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '22.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249953079523', 'title': 'CINZA / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '22.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249953046755', 'title': 'CINZA / L', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '22.9'}, 'weight': 0.0, 'quantityAvailable': 2, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}]","[{'id': 'gid://shopify/Metafield/61239574823253', 'value': '[""gid://shopify/Product/8986209681749"",""gid://shopify/Product/8986208731477"",""gid://shopify/Product/7830915875043"",""gid://shopify/Product/8986207748437"",""gid://shopify/Product/8986205487445"",""gid://shopify/Product/8986203947349"",""gid://shopify/Product/8986207256917"",""gid://shopify/Product/8986206699861""]', 'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference', 'references': {'nodes': [{}, {}, {}, {}, {}, {}, {}, {}]}}, {'id': 'gid://shopify/Metafield/61239574790485', 'value': 'ahead', 'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field', 'references': None}, {'id': 'gid://shopify/Metafield/61239574856021', 'value': '[]', 'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference', 'references': {'nodes': []}}]","[{'key': 'queries', 'namespace': 'shopify--discovery--product_search_boost', 'type': 'list.single_line_text_field'}, {'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field'}, {'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'custom_product', 'namespace': 'mm-google-shopping', 'type': 'boolean'}, {'key': 'colors', 'namespace': 'swatches', 'type': 'list.metaobject_reference'}, {'key': 'rating', 'namespace': 'reviews', 'type': 'rating'}, {'key': 'rating_count', 'namespace': 'reviews', 'type': 'number_integer'}, {'key': 'color-pattern', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'age-group', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'target-gender', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'accessory-size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'headwear-features', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'neckline', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'sleeve-length-type', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'fabric', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'lmu_replay', 'namespace': 'lmu', 'type': 'metaobject_reference'}, {'key': 'modelo_relacionado', 'namespace': 'custom', 'type': 'list.product_reference'}, {'key': 'cor', 'namespace': 'custom', 'type': 'list.color'}, {'key': 'product_variant', 'namespace': 'custom', 'type': 'list.product_reference'}]",2022-08-19T11:27:52Z
ATHENA TRIANGLE LACE BRA,gid://shopify/Product/7830855254243,missusstore,Data de Promoção: de 24 de Fevereiro a 31 de Março de 2025. Colecção Lingerie & Sleepwear Fall/Winter 2020 Soutien rendado sem copa. A modelo está a utilizar o tamanho S.,athena-triangle-lace-bra,,False,True,[],"[{'id': 'gid://shopify/Collection/409342902499', 'handle': 'lingerie-amp-sleepwear', 'title': 'LINGERIE COLLECTION'}, {'id': 'gid://shopify/Collection/597273051477', 'handle': 'globofilter-best-selling-products-index', 'title': 'Smart Products Filter Index - Do not delete'}, {'id': 'gid://shopify/Collection/618883875157', 'handle': 'all', 'title': 'All'}]","[{'id': 'gid://shopify/ProductVariant/43249954980067', 'title': 'ROSA / S', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '35.9'}, 'weight': 0.0, 'quantityAvailable': 1, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249954947299', 'title': 'ROSA / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '35.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249954914531', 'title': 'ROSA / L', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '35.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249955078371', 'title': 'CINZA / S', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '35.9'}, 'weight': 0.0, 'quantityAvailable': 1, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249955045603', 'title': 'CINZA / M', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '35.9'}, 'weight': 0.0, 'quantityAvailable': 1, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43249955012835', 'title': 'CINZA / L', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '35.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}]","[{'id': 'gid://shopify/Metafield/47298746253653', 'value': '[""gid://shopify/Product/7830854664419"",""gid://shopify/Product/7830855254243"",""gid://shopify/Product/7830911680739"",""gid://shopify/Product/7830915317987"",""gid://shopify/Product/8986205487445"",""gid://shopify/Product/8986203947349"",""gid://shopify/Product/8986207256917"",""gid://shopify/Product/7830957457635"",""gid://shopify/Product/7830962962659"",""gid://shopify/Product/7830964044003""]', 'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference', 'references': {'nodes': [{}, {}, {}, {}, {}, {}, {}, {}, {}, {}]}}, {'id': 'gid://shopify/Metafield/47298746220885', 'value': 'ahead', 'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field', 'references': None}, {'id': 'gid://shopify/Metafield/47044968612181', 'value': '[]', 'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference', 'references': {'nodes': []}}, {'id': 'gid://shopify/Metafield/46848837681493', 'value': '[]', 'key': 'colors', 'namespace': 'swatches', 'type': 'list.metaobject_reference', 'references': {'nodes': []}}]","[{'key': 'queries', 'namespace': 'shopify--discovery--product_search_boost', 'type': 'list.single_line_text_field'}, {'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field'}, {'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'custom_product', 'namespace': 'mm-google-shopping', 'type': 'boolean'}, {'key': 'colors', 'namespace': 'swatches', 'type': 'list.metaobject_reference'}, {'key': 'rating', 'namespace': 'reviews', 'type': 'rating'}, {'key': 'rating_count', 'namespace': 'reviews', 'type': 'number_integer'}, {'key': 'color-pattern', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'age-group', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'target-gender', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'accessory-size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'headwear-features', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'neckline', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'sleeve-length-type', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'fabric', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'lmu_replay', 'namespace': 'lmu', 'type': 'metaobject_reference'}, {'key': 'modelo_relacionado', 'namespace': 'custom', 'type': 'list.product_reference'}, {'key': 'cor', 'namespace': 'custom', 'type': 'list.color'}, {'key': 'product_variant', 'namespace': 'custom', 'type': 'list.product_reference'}]",2022-08-19T11:28:18Z
CALLIE LACE BRA,gid://shopify/Product/7830911680739,missusstore,Data de Promoção: de 17 de Setembro 2024 a 28 de Novembro 2024 Colecção Lingerie & Sleepwear Fall/Winter 2020 Soutien rendado sem copa. A modelo está a utilizar o tamanho S.,callie-lace-bra,,False,False,[],"[{'id': 'gid://shopify/Collection/597273051477', 'handle': 'globofilter-best-selling-products-index', 'title': 'Smart Products Filter Index - Do not delete'}, {'id': 'gid://shopify/Collection/618883875157', 'handle': 'all', 'title': 'All'}]","[{'id': 'gid://shopify/ProductVariant/43250124357859', 'title': 'ROSA / S', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '49.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250124325091', 'title': 'ROSA / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '49.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250124423395', 'title': 'CINZA / S', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '49.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250124390627', 'title': 'CINZA / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '49.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}]",[],"[{'key': 'queries', 'namespace': 'shopify--discovery--product_search_boost', 'type': 'list.single_line_text_field'}, {'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field'}, {'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'custom_product', 'namespace': 'mm-google-shopping', 'type': 'boolean'}, {'key': 'colors', 'namespace': 'swatches', 'type': 'list.metaobject_reference'}, {'key': 'rating', 'namespace': 'reviews', 'type': 'rating'}, {'key': 'rating_count', 'namespace': 'reviews', 'type': 'number_integer'}, {'key': 'color-pattern', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'age-group', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'target-gender', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'accessory-size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'headwear-features', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'neckline', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'sleeve-length-type', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'fabric', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'lmu_replay', 'namespace': 'lmu', 'type': 'metaobject_reference'}, {'key': 'modelo_relacionado', 'namespace': 'custom', 'type': 'list.product_reference'}, {'key': 'cor', 'namespace': 'custom', 'type': 'list.color'}, {'key': 'product_variant', 'namespace': 'custom', 'type': 'list.product_reference'}]",2022-08-19T12:43:12Z
CALLIE LACE SHORT,gid://shopify/Product/7830912663779,missusstore,Data de Promoção: de 24 de Fevereiro a 31 de Março de 2025. Colecção Lingerie & Sleepwear Fall/Winter 2020 Cueca rendada. A modelo está a utilizar o tamanho S.,callie-lace-short,,False,True,[],"[{'id': 'gid://shopify/Collection/409342902499', 'handle': 'lingerie-amp-sleepwear', 'title': 'LINGERIE COLLECTION'}, {'id': 'gid://shopify/Collection/597273051477', 'handle': 'globofilter-best-selling-products-index', 'title': 'Smart Products Filter Index - Do not delete'}, {'id': 'gid://shopify/Collection/618883875157', 'handle': 'all', 'title': 'All'}]","[{'id': 'gid://shopify/ProductVariant/43250126815459', 'title': 'ROSA / S', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250126782691', 'title': 'ROSA / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250126749923', 'title': 'ROSA / L', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 7, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250126913763', 'title': 'CINZA / S', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250126880995', 'title': 'CINZA / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250126848227', 'title': 'CINZA / L', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 2, 'taxable': True, 'selectedOptions': [{'name': 'Padrão'}, {'name': 'Tamanho'}], 'unitPrice': None}]",[],"[{'key': 'queries', 'namespace': 'shopify--discovery--product_search_boost', 'type': 'list.single_line_text_field'}, {'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field'}, {'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'custom_product', 'namespace': 'mm-google-shopping', 'type': 'boolean'}, {'key': 'colors', 'namespace': 'swatches', 'type': 'list.metaobject_reference'}, {'key': 'rating', 'namespace': 'reviews', 'type': 'rating'}, {'key': 'rating_count', 'namespace': 'reviews', 'type': 'number_integer'}, {'key': 'color-pattern', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'age-group', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'target-gender', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'accessory-size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'headwear-features', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'neckline', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'sleeve-length-type', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'fabric', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'lmu_replay', 'namespace': 'lmu', 'type': 'metaobject_reference'}, {'key': 'modelo_relacionado', 'namespace': 'custom', 'type': 'list.product_reference'}, {'key': 'cor', 'namespace': 'custom', 'type': 'list.color'}, {'key': 'product_variant', 'namespace': 'custom', 'type': 'list.product_reference'}]",2022-08-19T12:43:42Z
CHLOÉ SATIN AND MESH BRA,gid://shopify/Product/7830915317987,missusstore,Data de Promoção: de 24 de Fevereiro a 31 de Março de 2025. Colecção Lingerie & Sleepwear Fall/Winter 2020 Soutien de cetim e tule com aro A modelo está a utilizar o tamanho S.,chloe-satin-and-mesh-bra,,False,True,[],"[{'id': 'gid://shopify/Collection/409342902499', 'handle': 'lingerie-amp-sleepwear', 'title': 'LINGERIE COLLECTION'}, {'id': 'gid://shopify/Collection/597273051477', 'handle': 'globofilter-best-selling-products-index', 'title': 'Smart Products Filter Index - Do not delete'}, {'id': 'gid://shopify/Collection/618883875157', 'handle': 'all', 'title': 'All'}]","[{'id': 'gid://shopify/ProductVariant/43250133795043', 'title': 'PRETO / S', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '39.9'}, 'weight': 0.0, 'quantityAvailable': 3, 'taxable': True, 'selectedOptions': [{'name': 'Color'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250133729507', 'title': 'PRETO / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '39.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Color'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250133696739', 'title': 'PRETO / L', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '15.0'}, 'compareAtPrice': {'amount': '39.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Color'}, {'name': 'Tamanho'}], 'unitPrice': None}]",[],"[{'key': 'queries', 'namespace': 'shopify--discovery--product_search_boost', 'type': 'list.single_line_text_field'}, {'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field'}, {'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'custom_product', 'namespace': 'mm-google-shopping', 'type': 'boolean'}, {'key': 'colors', 'namespace': 'swatches', 'type': 'list.metaobject_reference'}, {'key': 'rating', 'namespace': 'reviews', 'type': 'rating'}, {'key': 'rating_count', 'namespace': 'reviews', 'type': 'number_integer'}, {'key': 'color-pattern', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'age-group', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'target-gender', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'accessory-size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'headwear-features', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'neckline', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'sleeve-length-type', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'fabric', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'lmu_replay', 'namespace': 'lmu', 'type': 'metaobject_reference'}, {'key': 'modelo_relacionado', 'namespace': 'custom', 'type': 'list.product_reference'}, {'key': 'cor', 'namespace': 'custom', 'type': 'list.color'}, {'key': 'product_variant', 'namespace': 'custom', 'type': 'list.product_reference'}]",2022-08-19T12:45:29Z
CHLOÉ SATIN AND MESH BRIEF,gid://shopify/Product/7830915875043,missusstore,Data de Promoção: de 24 de Fevereiro a 31 de Março de 2025. Colecção Lingerie & Sleepwear Fall/Winter 2020 Tanga de cetim e tule A modelo está a utilizar o tamanho S.,chloe-satin-and-mesh-brief,,False,True,[],"[{'id': 'gid://shopify/Collection/409342902499', 'handle': 'lingerie-amp-sleepwear', 'title': 'LINGERIE COLLECTION'}, {'id': 'gid://shopify/Collection/597273051477', 'handle': 'globofilter-best-selling-products-index', 'title': 'Smart Products Filter Index - Do not delete'}, {'id': 'gid://shopify/Collection/618883875157', 'handle': 'all', 'title': 'All'}]","[{'id': 'gid://shopify/ProductVariant/43250135007459', 'title': 'PRETO / M', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Color'}, {'name': 'Tamanho'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/43250134974691', 'title': 'PRETO / L', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '8.0'}, 'compareAtPrice': {'amount': '19.9'}, 'weight': 0.0, 'quantityAvailable': 2, 'taxable': True, 'selectedOptions': [{'name': 'Color'}, {'name': 'Tamanho'}], 'unitPrice': None}]",[],"[{'key': 'queries', 'namespace': 'shopify--discovery--product_search_boost', 'type': 'list.single_line_text_field'}, {'key': 'related_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'related_products_display', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'single_line_text_field'}, {'key': 'complementary_products', 'namespace': 'shopify--discovery--product_recommendation', 'type': 'list.product_reference'}, {'key': 'custom_product', 'namespace': 'mm-google-shopping', 'type': 'boolean'}, {'key': 'colors', 'namespace': 'swatches', 'type': 'list.metaobject_reference'}, {'key': 'rating', 'namespace': 'reviews', 'type': 'rating'}, {'key': 'rating_count', 'namespace': 'reviews', 'type': 'number_integer'}, {'key': 'color-pattern', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'age-group', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'target-gender', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'accessory-size', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'headwear-features', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'neckline', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'sleeve-length-type', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'fabric', 'namespace': 'shopify', 'type': 'list.metaobject_reference'}, {'key': 'lmu_replay', 'namespace': 'lmu', 'type': 'metaobject_reference'}, {'key': 'modelo_relacionado', 'namespace': 'custom', 'type': 'list.product_reference'}, {'key': 'cor', 'namespace': 'custom', 'type': 'list.color'}, {'key': 'product_variant', 'namespace': 'custom', 'type': 'list.product_reference'}]",2022-08-19T12:45:48Z
