product_title,product_id,description,handle,variants,createdAt,reviews_rating,reviews_rating_count,mm-google-shopping_custom_product,metafield_scx_composition_gáspea_lona_100_algodão_orgâni,metafield_scx_composition_parte_superior_cordura_forro_m,metafield_scx_composition_80_algodão_17_poliamida_3_elas,metafield_scx_composition_parte_superior_burel_resistent,metafield_scx_composition_parte_superior_100_suede_premi,metafield_scx_composition_gáspea_suede_sola_100_tpr_vega,metafield_scx_composition_parte_superior_100_pele_premiu,metafield_scx_composition_upper_100_premium_leather_leat,metafield_scx_composition_parte_superior_bombazine_vegan,metafield_scx_composition_pirâmide_olfativa_notas_de_top,metafield_scx_composition_50_pre_consumer_recycle_cotton,metafield_scx_composition_sola_tr_corte_leather_premium_,metafield_scx_composition_gáspea_sola_100_tpr_vegan_palm,metafield_scx_composition_parte_superior_100_pes_forro_m,metafield_scx_composition_parte_superior_100_polyester_f,metafield_scx_composition_50_preconsumed_recycled_cotton,metafield_scx_composition_42_linen_10_polyester_31_recyc,metafield_scx_composition_english_embroidery_watercolor_,metafield_scx_composition_50_preconumed_recycled_cotton_,metafield_scx_composition_29_algodão_reciclado_grs_29_al,metafield_scx_composition_hairy_suede_premium_leather,metafield_scx_composition_hairy_suede_premium_suede,metafield_scx_composition_100_bci,metafield_custom_certificao_certificado_gots_vegan_inescop,metafield_custom_certificao_leather_working_group,metafield_custom_certificao_peta_approved_vegan,metafield_custom_certificao_better_cotton_initiative_globa,metafield_custom_certificao_grs_recycled_cotton_line_globa,metafield_custom_certificao_vegan,metafield_custom_certificao_global_recycled_standard,metafield_custom_manutencao_e_cuidados_o_nosso_calçado_é_concebido_pa,metafield_shopify_footwear-material_linho,metafield_shopify_closure-type_velcro,product_type_,product_type_3,product_type_Apparel,product_type_Calçado,product_type_Coats and jackets,product_type_Footwear,product_type_Hat,product_type_Hoodie,product_type_Meias,product_type_Pants,product_type_Shoes,product_type_Shorts,product_type_Socks,product_type_Sweat,product_type_T-shirt,product_type_coat,product_type_hoodie,product_type_pole,product_type_sweat,product_type_t-shirt,product_type_trousers,tag_25 ABRIL,tag_25ABRIL,tag_AW23all,tag_AW23hat,tag_AW23hoodie,tag_AW23sneakers,tag_AW23sweat,tag_AW23trousers,tag_AW23tshirt,tag_AW23workwear,tag_AW24,tag_AW24BSK33,tag_AW24Bombazine,tag_AW24Burel,tag_AW24CORDURA,tag_AW24DESERT,tag_AW24FUR,tag_AW24Hoodie,tag_AW24Jacket,tag_AW24POLO,tag_AW24Pants,tag_AW24S,tag_AW24STC,tag_AW24Sweat,tag_AW24TSHIRT,tag_AW24V,tag_All,tag_BF,tag_BF2022,tag_BS33SS24,tag_BSK 33 Low Permanent,tag_BSK33,tag_BSK33AW,tag_BSKPermanent,tag_Brezzecolors,tag_Cor:Amarelo,tag_Cor:Azul,tag_Cor:Black,tag_Cor:Black&White,tag_Cor:Blue,tag_Cor:Brown,tag_Cor:Ecru,tag_Cor:Green,tag_Cor:Green. AW23all,tag_Cor:Grey,tag_Cor:Kaki,tag_Cor:Lilac,tag_Cor:Lilac. AW23all,tag_Cor:Multicolor,tag_Cor:Mustard,tag_Cor:Navy,tag_Cor:Nude,tag_Cor:Red,tag_Cor:White,tag_Cor:White AW23all,tag_Cor:Yellow,tag_FTC86,tag_Homem,tag_K100,tag_K100 // New Collection,tag_K100BombAw24,tag_K100BurelAw24,tag_K100CorduraAW24,tag_K100FurAw24,tag_K100iconic,tag_K200,tag_K200 // New Collection,tag_K200sale,tag_KIDS,tag_KIDSSS25,tag_KidsPV100,tag_KidsPV200,tag_Mulher,tag_OGWashed,tag_PermanentCollection,tag_PermanentDesert,tag_Produtos Icónicos,tag_SALEAW24,tag_SKATEDAY,tag_SKEVO,tag_SS'22 Vestuário s/ saldos,tag_SS23,tag_SS23K100,tag_SS23K200,tag_SS23KIDS,tag_SS23Newin,tag_SS23Sapatilhas,tag_SS23Solid,tag_SS23SolidK100,tag_SS23SolidK200,tag_SS23Workwear,tag_SS24,tag_SS24SNEAKERS,tag_SS24Workwear,tag_SS24hoodie,tag_SS24jacket,tag_SS24polo,tag_SS24sweat,tag_SS24tshirt,tag_SS25,tag_SS25Apparel,tag_SS25BSK,tag_SS25KIDSMarine,tag_SS25Kids,tag_SS25Linen,tag_SS25Marine,tag_SS25Olymp,tag_SS25SLMarine,tag_SS25STC,tag_SS25Shoes,tag_SS25Tweed,tag_SS25Wild,tag_STC70,tag_Sapatilhas homem,tag_Todos os Produtos,tag_VIP20,tag_WashedK230,tag_allproducts,tag_aw'21,tag_aw23bombazine,tag_aw23burel,tag_aw23desert,tag_aw23permanente,tag_bombazinepermanente,tag_boness25,tag_bsk33sale,tag_bsk33ss25,tag_burel,tag_calças,tag_calções,tag_camisasSS25,tag_clássicos,tag_colab,tag_cordura,tag_diadopai1,tag_dp,tag_dq,tag_footballmania,tag_google,tag_hoodiesSS25,tag_hoodiesale,tag_hoodiess25,tag_icónicos,tag_if-non-returnable,tag_jacketsale,tag_jacketsss25,tag_k100,tag_k100-classicos,tag_k100bombazinepermanente,tag_k100permanente,tag_k100promo,tag_k100sale,tag_k200,tag_k200-classicos,tag_k200promo,tag_k230sale,tag_k330sale,tag_kidspermanente,tag_kidspromo,tag_kidssale,tag_kidssalev100,tag_kidssalev200,tag_mae,tag_meias,tag_modelo,tag_mulher,tag_newftc,tag_nova coleção,tag_novidades,tag_novos,tag_outletbsk33,tag_outletgeral,tag_outlethoodie,tag_outletjacket,tag_outletk100,tag_outletk100&k200,tag_outletk200,tag_outletk230,tag_outletk330&k230,tag_outletkv100,tag_outletkv200,tag_outletsapatilhas,tag_outletsl250,tag_outletstc70,tag_outletsweat,tag_outlettshirt,tag_outletvestuário,tag_outletworkboot,tag_pantsSS25,tag_pantsss25,tag_perfume,tag_permamentehoodies,tag_permamenteshorts,tag_permanentehoodies,tag_permanentejackets,tag_permanentek100burel,tag_permanentek100canvas,tag_permanentek100cordura,tag_permanentek200canvas,tag_permanenteshorts,tag_permanentesocks,tag_permanentesweats,tag_permanentet-shirts,tag_permanentetrousers,tag_permanenteworkwear,tag_promosneakers,tag_promoworkwear,tag_s/saldo,tag_saldos,tag_saleaws,tag_saleawv,tag_saless24,tag_saless24a,tag_saless24s,tag_sanjoxsurge,tag_sapatilhasaw22,tag_shirtsss25,tag_shortsss25,tag_skate,tag_skateboarding,tag_skatepermanente,tag_sl250sale,tag_solid+washed,tag_solid20,tag_ss22,tag_ss23hoodies,tag_ss23ssaldo,tag_ss23sweats,tag_sweatsale,tag_sweatsss25,tag_t-shirts,tag_teste,tag_tribe,tag_tshirtsale,tag_tshirtss25,tag_tshirtsss25,tag_v100wild,tag_v200linen,tag_vestuarioaw22,tag_vestuárioss22,tag_washedpermanente,collections_25 APRIL ,collections_AW 22'23 - Clothing,collections_AW 22'23 - Collection ,collections_AW 23//24 BOMBAZINE,collections_AW 23//24 BUREL,collections_AW 23//24 CORDURA,collections_AW 23//24 DESERT,collections_AW 23//24 HOODIES,collections_AW 23//24 SHORTS,collections_AW 23//24 SWEATS,collections_AW 23//24 T-SHIRT,collections_AW 23//24 TROUSERS,collections_AW'21 TIMELESS RESISTANCE ,collections_AW'23 // Permanent,collections_AW'23 || All Collection,collections_AW'23 || Workwear,collections_AW23 Sneakers,collections_Accessories,collections_All products,collections_Apparel,collections_Apparel Outlet ,"collections_April 25, 2024 ",collections_BSK 33,collections_BSK 33  Permanent Collection,collections_BSK 33 Permanent,collections_BSK33,collections_Best selling products,collections_Black Friday - WORKWEAR,collections_Black Friday 2023,collections_Bonés,collections_Bonés & Gorros,collections_Breeze Colors,collections_Bsk33 Low Club,collections_Burel,collections_Calçado,collections_Camisas,collections_Clothing,collections_Collaborations ,collections_Cordura,collections_Corduroy,collections_Desert,collections_FTC 86 ,collections_Father's Day ,collections_Father's Day || Gift Guide ,collections_Football Mania ,collections_Football Mountaineering ,collections_Footwear,collections_Fur,collections_Gardening Collection 2025,collections_Hoodie,collections_Hoodies,collections_Hoodies | Permanent Collection,collections_Iconic | Permanent Collection,collections_Jacket,collections_Jackets,collections_Jackets | Permanent Collection,collections_K100,collections_K100 & K200 Linen,collections_K100 & K200 Marine,collections_K100 & K200 Olympics,collections_K100 & K200 Wild Flowers,collections_K100 Burel | Permanent Collection,collections_K100 Canvas | Permanent Collection,collections_K100 Cordura | Permanent Collection,collections_K100 | Permanent Collection,collections_K200,collections_K200 Canvas | Permanent Collection,collections_K200 | Permanent Collection,collections_K230 Tweed,collections_K230 Washed,collections_KIDS || All Collection,collections_Kids,collections_Kids V100,collections_Kids V100 & V200 Linen,collections_Kids V100 & V200 Marine,collections_Kids V100 & V200 Wild Flowers,collections_Kids V200,collections_Kids || Permanent Collection,collections_Meias,collections_Model,collections_Model K100,collections_Mother's Day ,collections_Mother's Day 2024 ,collections_NEW IN // AW23,collections_New In,collections_New products,collections_OG Washed,collections_Outlet,collections_Outlet Apparel ,collections_Outlet BSK33,collections_Outlet Hoodies,collections_Outlet Jacket,collections_Outlet K100,collections_Outlet K100 & K200,collections_Outlet K200,collections_Outlet K230,collections_Outlet K330 & K230,collections_Outlet Kids V100,collections_Outlet Kids V200,collections_Outlet SL250,collections_Outlet STC70,collections_Outlet Sneakers,collections_Outlet Sweats,collections_Outlet T-shirt,collections_Outlet Workwear & Desert Boot,collections_Outlet | Sneakers ,collections_Pants,collections_Perfume,collections_Permanent Apparel + AW22'23,collections_Permanent Collection,collections_Permanent Collection Workwear,collections_Permanent Corduroy,collections_Permanent Desert,collections_Permanent Skateboard,collections_Poles,collections_Pt Day ,collections_SANJO BSK33 ,collections_SK EVO 100,collections_SS'22 Heritage Echoes ,collections_SS'23 // No balance,collections_SS'23 || All Collection ,collections_SS'23 || K100,collections_SS'23 || K200,collections_SS'23 || New In,collections_SS'23 || Sneakers,collections_SS'23 || Solid,collections_SS'23 || Solid | K100,collections_SS'23 || Solid | K200,collections_SS'23 || Workwear,collections_SS'23 || Workwear | Hoodies,collections_SS'23 || Workwear | Shorts,collections_SS'23 || Workwear | Sweats,collections_SS'23 || Workwear | T-shirts,collections_SS'23 || Workwear | Trousers,collections_SS24,collections_SS24 Sneakers,collections_STC 70,collections_STC'70,collections_Sale Canvas,collections_Sale Hoodie,collections_Sale Workwear AW'23,collections_Sanjo,collections_Sanjo TEST,collections_Shorts,collections_Sl250 Marine,collections_Solid - Promotions,collections_Stc 70 Washed Low,collections_Sweat,collections_Sweats,collections_Sweats | Permanent Collection,collections_Sweatshirts,collections_T-Shirts | Permanent Collection,collections_T-shirt,collections_T-shirts,collections_Trousers,collections_Vestuário,collections_Washed,collections_Weekend Promotion,collections_old outlet ,vendor_SANJO
Sanjo K200 // White,gid://shopify/Product/9641397485916,"The K200 model by Sanjo is one of our iconic designs, boasting over 90 years of history. It has been reinvented to celebrate the original while preserving some of its key features: a canvas upper and a stitched logo on the side. To make this model even more special, we've revolutionized it with modern details and higher-quality materials: a textile tag on the tongue, full inner lining, cushioned insole, coated eyelets, and a TPR outsole offering excellent durability, abrasion resistance, and lightweight properties. Made in Portugal COMPOSITION Upper: 100% Organic Cotton Canvas, resistant to sunlight. Sole: 100% Vegan TPR Insole: Memory foam Lining: Mesh VEGAN INESCOPEnsures the main chemical nature of the material does not include fibers of animal origin (such as hides, leather, silk, wool, or down). CARBON FOOTPRINTAdherence to a carbon footprint reduction plan, with specific actions to lower IEC emissions released into the atmosphere during manufacturing. GLOBAL ORGANIC TEXTILE STANDARDWith the GOTS certification, we ensure compliance with social, environmental, health, and safety standards. We prioritize workplace safety and value certified fabrics across all our markets.",k200-white,"[{'id': 'gid://shopify/ProductVariant/49547000414556', 'title': '35', 'currentlyNotInStock': False, 'availableForSale': False, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 0, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000447324', 'title': '36', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 16, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000480092', 'title': '37', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 13, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000512860', 'title': '38', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 11, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000545628', 'title': '39', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 10, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000578396', 'title': '40', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 13, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000611164', 'title': '41', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 12, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000643932', 'title': '42', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 18, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000676700', 'title': '43', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 10, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000709468', 'title': '44', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 7, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000742236', 'title': '45', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 8, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}, {'id': 'gid://shopify/ProductVariant/49547000775004', 'title': '46', 'currentlyNotInStock': False, 'availableForSale': True, 'price': {'amount': '116.0'}, 'compareAtPrice': None, 'weight': 0.0, 'quantityAvailable': 10, 'taxable': True, 'selectedOptions': [{'name': 'Size'}], 'unitPrice': None}]",2024-10-15T11:51:45Z,0.0,0.04065040650406505,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
