source_product_id,recommended_product_id,product_title,rank,hybrid_score,source,base_knn_similarity,pop_count,group_freq
gid://shopify/Product/9641399386460,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,1,0.08,popularity,0.0,1.0,0.0
gid://shopify/Product/9641399386460,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,2,0.08,popularity,0.0,1.0,0.0
gid://shopify/Product/9641399386460,gid://shopify/Product/9641399419228,Title Not Found,3,0.04947065154340344,similarity,0.04947065154340344,0.0,0.0
gid://shopify/Product/9641399419228,gid://shopify/Product/9641402466652,Sanjo K100 // All Black - 42,1,0.08,popularity,0.0,1.0,0.0
gid://shopify/Product/9641399419228,gid://shopify/Product/9641446867292,Sanjo STC 70 High // Ecru - 37,2,0.08,popularity,0.0,1.0,0.0
gid://shopify/Product/9641399419228,gid://shopify/Product/9641450963292,Title Not Found,3,0.06361106987167763,similarity,0.06361106987167763,0.0,0.0
gid://shopify/Product/9641399419228,gid://shopify/Product/9641450766684,Title Not Found,4,0.06258763691433634,similarity,0.06258763691433634,0.0,0.0
gid://shopify/Product/9641399419228,gid://shopify/Product/9641402532188,Title Not Found,5,0.04947431430712514,similarity,0.04947431430712514,0.0,0.0
gid://shopify/Product/9641399419228,gid://shopify/Product/9641399386460,Title Not Found,6,0.04947065154340344,similarity,0.04947065154340344,0.0,0.0
gid://shopify/Product/9641399419228,gid://shopify/Product/9641397518684,Title Not Found,7,0.049332836369436854,similarity,0.049332836369436854,0.0,0.0
