product_title,product_id,description,handle,reviews_rating,reviews_rating_count,mm-google-shopping_custom_product,metafield_scx_composition_gáspea_lona_100_algodão_orgâni,metafield_scx_composition_parte_superior_cordura_forro_m,metafield_scx_composition_80_algodão_17_poliamida_3_elas,metafield_scx_composition_parte_superior_burel_resistent,metafield_scx_composition_parte_superior_100_suede_premi,metafield_scx_composition_gáspea_suede_sola_100_tpr_vega,metafield_scx_composition_parte_superior_100_pele_premiu,metafield_scx_composition_upper_100_premium_leather_leat,metafield_scx_composition_parte_superior_bombazine_vegan,metafield_scx_composition_pirâmide_olfativa_notas_de_top,metafield_scx_composition_50_pre_consumer_recycle_cotton,metafield_scx_composition_sola_tr_corte_leather_premium_,metafield_scx_composition_gáspea_sola_100_tpr_vegan_palm,metafield_scx_composition_parte_superior_100_pes_forro_m,metafield_scx_composition_parte_superior_100_polyester_f,metafield_scx_composition_50_preconsumed_recycled_cotton,metafield_scx_composition_42_linen_10_polyester_31_recyc,metafield_scx_composition_english_embroidery_watercolor_,metafield_scx_composition_50_preconumed_recycled_cotton_,metafield_scx_composition_29_algodão_reciclado_grs_29_al,metafield_scx_composition_hairy_suede_premium_leather,metafield_scx_composition_hairy_suede_premium_suede,metafield_scx_composition_100_bci,metafield_custom_certificao_certificado_gots_vegan_inescop,metafield_custom_certificao_leather_working_group,metafield_custom_certificao_peta_approved_vegan,metafield_custom_certificao_better_cotton_initiative_globa,metafield_custom_certificao_grs_recycled_cotton_line_globa,metafield_custom_certificao_vegan,metafield_custom_certificao_global_recycled_standard,metafield_custom_manutencao_e_cuidados_o_nosso_calçado_é_concebido_pa,metafield_shopify_footwear-material_linho,metafield_shopify_closure-type_velcro,product_type_,product_type_3,product_type_Apparel,product_type_Calçado,product_type_Coats and jackets,product_type_Footwear,product_type_Hat,product_type_Hoodie,product_type_Meias,product_type_Pants,product_type_Shoes,product_type_Shorts,product_type_Socks,product_type_Sweat,product_type_T-shirt,product_type_coat,product_type_hoodie,product_type_pole,product_type_sweat,product_type_t-shirt,product_type_trousers,tag_25 ABRIL,tag_25ABRIL,tag_AW23all,tag_AW23hat,tag_AW23hoodie,tag_AW23sneakers,tag_AW23sweat,tag_AW23trousers,tag_AW23tshirt,tag_AW23workwear,tag_AW24,tag_AW24BSK33,tag_AW24Bombazine,tag_AW24Burel,tag_AW24CORDURA,tag_AW24DESERT,tag_AW24FUR,tag_AW24Hoodie,tag_AW24Jacket,tag_AW24POLO,tag_AW24Pants,tag_AW24S,tag_AW24STC,tag_AW24Sweat,tag_AW24TSHIRT,tag_AW24V,tag_All,tag_BF,tag_BF2022,tag_BS33SS24,tag_BSK 33 Low Permanent,tag_BSK33,tag_BSK33AW,tag_BSKPermanent,tag_Brezzecolors,tag_Cor:Amarelo,tag_Cor:Azul,tag_Cor:Black,tag_Cor:Black&White,tag_Cor:Blue,tag_Cor:Brown,tag_Cor:Ecru,tag_Cor:Green,tag_Cor:Green. AW23all,tag_Cor:Grey,tag_Cor:Kaki,tag_Cor:Lilac,tag_Cor:Lilac. AW23all,tag_Cor:Multicolor,tag_Cor:Mustard,tag_Cor:Navy,tag_Cor:Nude,tag_Cor:Red,tag_Cor:White,tag_Cor:White AW23all,tag_Cor:Yellow,tag_FTC86,tag_Homem,tag_K100,tag_K100 // New Collection,tag_K100BombAw24,tag_K100BurelAw24,tag_K100CorduraAW24,tag_K100FurAw24,tag_K100iconic,tag_K200,tag_K200 // New Collection,tag_K200sale,tag_KIDS,tag_KIDSSS25,tag_KidsPV100,tag_KidsPV200,tag_Mulher,tag_OGWashed,tag_PermanentCollection,tag_PermanentDesert,tag_Produtos Icónicos,tag_SALEAW24,tag_SKATEDAY,tag_SKEVO,tag_SS'22 Vestuário s/ saldos,tag_SS23,tag_SS23K100,tag_SS23K200,tag_SS23KIDS,tag_SS23Newin,tag_SS23Sapatilhas,tag_SS23Solid,tag_SS23SolidK100,tag_SS23SolidK200,tag_SS23Workwear,tag_SS24,tag_SS24SNEAKERS,tag_SS24Workwear,tag_SS24hoodie,tag_SS24jacket,tag_SS24polo,tag_SS24sweat,tag_SS24tshirt,tag_SS25,tag_SS25Apparel,tag_SS25BSK,tag_SS25KIDSMarine,tag_SS25Kids,tag_SS25Linen,tag_SS25Marine,tag_SS25Olymp,tag_SS25SLMarine,tag_SS25STC,tag_SS25Shoes,tag_SS25Tweed,tag_SS25Wild,tag_STC70,tag_Sapatilhas homem,tag_Todos os Produtos,tag_VIP20,tag_WashedK230,tag_allproducts,tag_aw'21,tag_aw23bombazine,tag_aw23burel,tag_aw23desert,tag_aw23permanente,tag_bombazinepermanente,tag_boness25,tag_bsk33sale,tag_bsk33ss25,tag_burel,tag_calças,tag_calções,tag_camisasSS25,tag_clássicos,tag_colab,tag_cordura,tag_diadopai1,tag_dp,tag_dq,tag_footballmania,tag_google,tag_hoodiesSS25,tag_hoodiesale,tag_hoodiess25,tag_icónicos,tag_if-non-returnable,tag_jacketsale,tag_jacketsss25,tag_k100,tag_k100-classicos,tag_k100bombazinepermanente,tag_k100permanente,tag_k100promo,tag_k100sale,tag_k200,tag_k200-classicos,tag_k200promo,tag_k230sale,tag_k330sale,tag_kidspermanente,tag_kidspromo,tag_kidssale,tag_kidssalev100,tag_kidssalev200,tag_mae,tag_meias,tag_modelo,tag_mulher,tag_newftc,tag_nova coleção,tag_novidades,tag_novos,tag_outletbsk33,tag_outletgeral,tag_outlethoodie,tag_outletjacket,tag_outletk100,tag_outletk100&k200,tag_outletk200,tag_outletk230,tag_outletk330&k230,tag_outletkv100,tag_outletkv200,tag_outletsapatilhas,tag_outletsl250,tag_outletstc70,tag_outletsweat,tag_outlettshirt,tag_outletvestuário,tag_outletworkboot,tag_pantsSS25,tag_pantsss25,tag_perfume,tag_permamentehoodies,tag_permamenteshorts,tag_permanentehoodies,tag_permanentejackets,tag_permanentek100burel,tag_permanentek100canvas,tag_permanentek100cordura,tag_permanentek200canvas,tag_permanenteshorts,tag_permanentesocks,tag_permanentesweats,tag_permanentet-shirts,tag_permanentetrousers,tag_permanenteworkwear,tag_promosneakers,tag_promoworkwear,tag_s/saldo,tag_saldos,tag_saleaws,tag_saleawv,tag_saless24,tag_saless24a,tag_saless24s,tag_sanjoxsurge,tag_sapatilhasaw22,tag_shirtsss25,tag_shortsss25,tag_skate,tag_skateboarding,tag_skatepermanente,tag_sl250sale,tag_solid+washed,tag_solid20,tag_ss22,tag_ss23hoodies,tag_ss23ssaldo,tag_ss23sweats,tag_sweatsale,tag_sweatsss25,tag_t-shirts,tag_teste,tag_tribe,tag_tshirtsale,tag_tshirtss25,tag_tshirtsss25,tag_v100wild,tag_v200linen,tag_vestuarioaw22,tag_vestuárioss22,tag_washedpermanente,collections_25 APRIL ,collections_AW 22'23 - Clothing,collections_AW 22'23 - Collection ,collections_AW 23//24 BOMBAZINE,collections_AW 23//24 BUREL,collections_AW 23//24 CORDURA,collections_AW 23//24 DESERT,collections_AW 23//24 HOODIES,collections_AW 23//24 SHORTS,collections_AW 23//24 SWEATS,collections_AW 23//24 T-SHIRT,collections_AW 23//24 TROUSERS,collections_AW'21 TIMELESS RESISTANCE ,collections_AW'23 // Permanent,collections_AW'23 || All Collection,collections_AW'23 || Workwear,collections_AW23 Sneakers,collections_Accessories,collections_All products,collections_Apparel,collections_Apparel Outlet ,"collections_April 25, 2024 ",collections_BSK 33,collections_BSK 33  Permanent Collection,collections_BSK 33 Permanent,collections_BSK33,collections_Best selling products,collections_Black Friday - WORKWEAR,collections_Black Friday 2023,collections_Bonés,collections_Bonés & Gorros,collections_Breeze Colors,collections_Bsk33 Low Club,collections_Burel,collections_Calçado,collections_Camisas,collections_Clothing,collections_Collaborations ,collections_Cordura,collections_Corduroy,collections_Desert,collections_FTC 86 ,collections_Father's Day ,collections_Father's Day || Gift Guide ,collections_Football Mania ,collections_Football Mountaineering ,collections_Footwear,collections_Fur,collections_Gardening Collection 2025,collections_Hoodie,collections_Hoodies,collections_Hoodies | Permanent Collection,collections_Iconic | Permanent Collection,collections_Jacket,collections_Jackets,collections_Jackets | Permanent Collection,collections_K100,collections_K100 & K200 Linen,collections_K100 & K200 Marine,collections_K100 & K200 Olympics,collections_K100 & K200 Wild Flowers,collections_K100 Burel | Permanent Collection,collections_K100 Canvas | Permanent Collection,collections_K100 Cordura | Permanent Collection,collections_K100 | Permanent Collection,collections_K200,collections_K200 Canvas | Permanent Collection,collections_K200 | Permanent Collection,collections_K230 Tweed,collections_K230 Washed,collections_KIDS || All Collection,collections_Kids,collections_Kids V100,collections_Kids V100 & V200 Linen,collections_Kids V100 & V200 Marine,collections_Kids V100 & V200 Wild Flowers,collections_Kids V200,collections_Kids || Permanent Collection,collections_Meias,collections_Model,collections_Model K100,collections_Mother's Day ,collections_Mother's Day 2024 ,collections_NEW IN // AW23,collections_New In,collections_New products,collections_OG Washed,collections_Outlet,collections_Outlet Apparel ,collections_Outlet BSK33,collections_Outlet Hoodies,collections_Outlet Jacket,collections_Outlet K100,collections_Outlet K100 & K200,collections_Outlet K200,collections_Outlet K230,collections_Outlet K330 & K230,collections_Outlet Kids V100,collections_Outlet Kids V200,collections_Outlet SL250,collections_Outlet STC70,collections_Outlet Sneakers,collections_Outlet Sweats,collections_Outlet T-shirt,collections_Outlet Workwear & Desert Boot,collections_Outlet | Sneakers ,collections_Pants,collections_Perfume,collections_Permanent Apparel + AW22'23,collections_Permanent Collection,collections_Permanent Collection Workwear,collections_Permanent Corduroy,collections_Permanent Desert,collections_Permanent Skateboard,collections_Poles,collections_Pt Day ,collections_SANJO BSK33 ,collections_SK EVO 100,collections_SS'22 Heritage Echoes ,collections_SS'23 // No balance,collections_SS'23 || All Collection ,collections_SS'23 || K100,collections_SS'23 || K200,collections_SS'23 || New In,collections_SS'23 || Sneakers,collections_SS'23 || Solid,collections_SS'23 || Solid | K100,collections_SS'23 || Solid | K200,collections_SS'23 || Workwear,collections_SS'23 || Workwear | Hoodies,collections_SS'23 || Workwear | Shorts,collections_SS'23 || Workwear | Sweats,collections_SS'23 || Workwear | T-shirts,collections_SS'23 || Workwear | Trousers,collections_SS24,collections_SS24 Sneakers,collections_STC 70,collections_STC'70,collections_Sale Canvas,collections_Sale Hoodie,collections_Sale Workwear AW'23,collections_Sanjo,collections_Sanjo TEST,collections_Shorts,collections_Sl250 Marine,collections_Solid - Promotions,collections_Stc 70 Washed Low,collections_Sweat,collections_Sweats,collections_Sweats | Permanent Collection,collections_Sweatshirts,collections_T-Shirts | Permanent Collection,collections_T-shirt,collections_T-shirts,collections_Trousers,collections_Vestuário,collections_Washed,collections_Weekend Promotion,collections_old outlet ,vendor_SANJO,min_price,max_price,has_discount,variant_size_100ml,variant_size_24,variant_size_25,variant_size_26,variant_size_27,variant_size_28,variant_size_29,variant_size_30,variant_size_31,variant_size_32,variant_size_33,variant_size_34,variant_size_35,variant_size_35 - 40,variant_size_35-40,variant_size_36,variant_size_37,variant_size_38,variant_size_39,variant_size_40,variant_size_41,variant_size_41 - 46,variant_size_41-46,variant_size_42,variant_size_43,variant_size_44,variant_size_45,variant_size_46,variant_size_L,variant_size_M,variant_size_S,variant_size_U,variant_size_XL,variant_size_XS,variant_other_tamanho:24,variant_other_tamanho:25,variant_other_tamanho:26,variant_other_tamanho:27,variant_other_tamanho:28,variant_other_tamanho:29,variant_other_tamanho:30,variant_other_tamanho:31,variant_other_tamanho:32,variant_other_tamanho:33,variant_other_tamanho:34,variant_other_tamanho:35,variant_other_tamanho:35-40,variant_other_tamanho:36,variant_other_tamanho:37,variant_other_tamanho:38,variant_other_tamanho:39,variant_other_tamanho:40,variant_other_tamanho:41,variant_other_tamanho:41-46,variant_other_tamanho:42,variant_other_tamanho:43,variant_other_tamanho:44,variant_other_tamanho:45,variant_other_tamanho:46,variant_other_tamanho:L,variant_other_tamanho:M,variant_other_tamanho:S,variant_other_tamanho:U,variant_other_tamanho:XL,variant_other_tamanho:XS,variant_other_title:35,variant_other_title:36,variant_other_title:37,variant_other_title:38,variant_other_title:39,variant_other_title:40,variant_other_title:41,variant_other_title:42,variant_other_title:43,variant_other_title:44,variant_other_title:45,variant_other_title:46,variant_other_title:Offsets 1.68 kg of CO2,variant_other_title:Offsets 1.81 kg of CO2,variant_other_title:Offsets 1.94 kg of CO2,variant_other_title:Offsets 10.7 kg of CO2,variant_other_title:Offsets 1019.57 kg of CO2,variant_other_title:Offsets 104.44 kg of CO2,variant_other_title:Offsets 1094.81 kg of CO2,variant_other_title:Offsets 11.49 kg of CO2,variant_other_title:Offsets 112.15 kg of CO2,variant_other_title:Offsets 1175.61 kg of CO2,variant_other_title:Offsets 12.34 kg of CO2,variant_other_title:Offsets 120.43 kg of CO2,variant_other_title:Offsets 1262.37 kg of CO2,variant_other_title:Offsets 129.32 kg of CO2,variant_other_title:Offsets 13.25 kg of CO2,variant_other_title:Offsets 1355.53 kg of CO2,variant_other_title:Offsets 138.86 kg of CO2,variant_other_title:Offsets 14.23 kg of CO2,variant_other_title:Offsets 1455.57 kg of CO2,variant_other_title:Offsets 149.11 kg of CO2,variant_other_title:Offsets 15.28 kg of CO2,variant_other_title:Offsets 1562.99 kg of CO2,variant_other_title:Offsets 16.41 kg of CO2,variant_other_title:Offsets 160.11 kg of CO2,variant_other_title:Offsets 1678.34 kg of CO2,variant_other_title:Offsets 17.62 kg of CO2,variant_other_title:Offsets 171.93 kg of CO2,variant_other_title:Offsets 18.92 kg of CO2,variant_other_title:Offsets 1802.2 kg of CO2,variant_other_title:Offsets 184.61 kg of CO2,variant_other_title:Offsets 198.24 kg of CO2,variant_other_title:Offsets 2.09 kg of CO2,variant_other_title:Offsets 2.24 kg of CO2,variant_other_title:Offsets 2.4 kg of CO2,variant_other_title:Offsets 2.58 kg of CO2,variant_other_title:Offsets 2.77 kg of CO2,variant_other_title:Offsets 2.97 kg of CO2,variant_other_title:Offsets 20.31 kg of CO2,variant_other_title:Offsets 21.81 kg of CO2,variant_other_title:Offsets 212.87 kg of CO2,variant_other_title:Offsets 228.58 kg of CO2,variant_other_title:Offsets 23.42 kg of CO2,variant_other_title:Offsets 245.45 kg of CO2,variant_other_title:Offsets 25.15 kg of CO2,variant_other_title:Offsets 263.56 kg of CO2,variant_other_title:Offsets 27 kg of CO2,variant_other_title:Offsets 28.99 kg of CO2,variant_other_title:Offsets 283.01 kg of CO2,variant_other_title:Offsets 3.19 kg of CO2,variant_other_title:Offsets 3.43 kg of CO2,variant_other_title:Offsets 3.68 kg of CO2,variant_other_title:Offsets 3.95 kg of CO2,variant_other_title:Offsets 303.9 kg of CO2,variant_other_title:Offsets 31.13 kg of CO2,variant_other_title:Offsets 326.32 kg of CO2,variant_other_title:Offsets 33.43 kg of CO2,variant_other_title:Offsets 35.9 kg of CO2,variant_other_title:Offsets 350.41 kg of CO2,variant_other_title:Offsets 376.26 kg of CO2,variant_other_title:Offsets 38.55 kg of CO2,variant_other_title:Offsets 4.24 kg of CO2,variant_other_title:Offsets 4.56 kg of CO2,variant_other_title:Offsets 4.89 kg of CO2,variant_other_title:Offsets 404.03 kg of CO2,variant_other_title:Offsets 41.39 kg of CO2,variant_other_title:Offsets 433.85 kg of CO2,variant_other_title:Offsets 44.45 kg of CO2,variant_other_title:Offsets 465.87 kg of CO2,variant_other_title:Offsets 47.73 kg of CO2,variant_other_title:Offsets 5.25 kg of CO2,variant_other_title:Offsets 5.64 kg of CO2,variant_other_title:Offsets 500.25 kg of CO2,variant_other_title:Offsets 51.25 kg of CO2,variant_other_title:Offsets 537.17 kg of CO2,variant_other_title:Offsets 55.03 kg of CO2,variant_other_title:Offsets 576.81 kg of CO2,variant_other_title:Offsets 59.09 kg of CO2,variant_other_title:Offsets 6.06 kg of CO2,variant_other_title:Offsets 6.5 kg of CO2,variant_other_title:Offsets 6.98 kg of CO2,variant_other_title:Offsets 619.38 kg of CO2,variant_other_title:Offsets 63.45 kg of CO2,variant_other_title:Offsets 665.09 kg of CO2,variant_other_title:Offsets 68.13 kg of CO2,variant_other_title:Offsets 7.5 kg of CO2,variant_other_title:Offsets 714.17 kg of CO2,variant_other_title:Offsets 73.16 kg of CO2,variant_other_title:Offsets 766.87 kg of CO2,variant_other_title:Offsets 78.56 kg of CO2,variant_other_title:Offsets 8.05 kg of CO2,variant_other_title:Offsets 8.65 kg of CO2,variant_other_title:Offsets 823.47 kg of CO2,variant_other_title:Offsets 84.36 kg of CO2,variant_other_title:Offsets 884.24 kg of CO2,variant_other_title:Offsets 9.28 kg of CO2,variant_other_title:Offsets 9.97 kg of CO2,variant_other_title:Offsets 90.58 kg of CO2,variant_other_title:Offsets 949.5 kg of CO2,variant_other_title:Offsets 97.27 kg of CO2,created_year,created_month,created_day,created_hour,days_since_first_product,created_season,is_recent_product,release_quarter_2024Q4,release_quarter_2025Q1,title_33,title_33 high,title_33 low,title_70,title_black,title_bombazine,title_bottle,title_breeze,title_breeze colors,title_brown,title_bsk,title_bsk 33,title_club,title_colors,title_ecru,title_fur,title_green,title_gum,title_high,title_hoodie,title_k100,title_k200,title_kids,title_kids v100,title_kids v200,title_logo,title_low,title_marine,title_navy,title_og,title_og washed,title_patch,title_red,title_sanjo,title_sanjo bsk,title_sanjo k100,title_sanjo k200,title_sanjo kids,title_sanjo stc,title_shirt,title_sky,title_stc,title_stc 70,title_suede,title_sweat,title_v100,title_v200,title_washed,title_white,title_wild
Sanjo K200 // White,gid://shopify/Product/9641397485916,"The K200 model by Sanjo is one of our iconic designs, boasting over 90 years of history. It has been reinvented to celebrate the original while preserving some of its key features: a canvas upper and a stitched logo on the side. To make this model even more special, we've revolutionized it with modern details and higher-quality materials: a textile tag on the tongue, full inner lining, cushioned insole, coated eyelets, and a TPR outsole offering excellent durability, abrasion resistance, and lightweight properties. Made in Portugal COMPOSITION Upper: 100% Organic Cotton Canvas, resistant to sunlight. Sole: 100% Vegan TPR Insole: Memory foam Lining: Mesh VEGAN INESCOPEnsures the main chemical nature of the material does not include fibers of animal origin (such as hides, leather, silk, wool, or down). CARBON FOOTPRINTAdherence to a carbon footprint reduction plan, with specific actions to lower IEC emissions released into the atmosphere during manufacturing. GLOBAL ORGANIC TEXTILE STANDARDWith the GOTS certification, we ensure compliance with social, environmental, health, and safety standards. We prioritize workplace safety and value certified fabrics across all our markets.",k200-white,0.0,0.04065040650406505,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4474708171206226,0.39830508474576276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8181818181818182,0.5384615384615385,0.4782608695652174,0.0,0.6666666666666667,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525299343017545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17235381532442912,0.0,0.0,0.5568255492252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957769228273343,0.0
